City,State,Hispanic,White,Black,Native,Asian,Pacific
Silverton,TX,32.6,60.4,3.8,0.1,0.0,0.3
Simpson,IL,1.8,93.2,3.6,0.2,0.5,0.0
Singer,LA,3.5,79.6,13.1,0.8,0.6,0.0
Sioux Falls,SD,4.6,84.5,4.1,2.5,1.8,0.0
Sitka,AK,6.0,62.7,1.1,13.6,5.8,0.3
Skagway,AK,4.5,75.3,0.0,5.0,10.6,0.0
Skamokawa,WA,4.3,89.3,0.1,1.5,1.1,0.0
Skidmore,MO,0.8,96.75,0.3,0.44999999999999996,0.7,0.0
Slaterville Springs,NY,4.6,78.1,3.6,0.3,10.0,0.0
Sledge,MS,1.3,21.1,75.5,0.0,0.7,0.0
Slinger,WI,2.9,93.6,1.0,0.1,1.0,0.0
Smartville,CA,26.7,56.8,3.2,1.0,7.1,0.3
Smelterville,ID,3.3,92.4,0.3,1.8,0.6,0.0
Smithburg,WV,0.4,96.2,1.1,0.1,0.1,0.0
Smithfield,NC,13.2,69.2,14.8,0.4,0.7,0.0
Smithville,GA,5.3,40.2,51.6,0.2,1.3,0.0
Smithville,TN,7.2,89.7,1.2,0.0,0.6,0.2
Sneedville,TN,0.1,97.4,0.5,0.6,0.1,0.0
Snelling,CA,56.9,29.9,3.2,0.2,7.4,0.2
Snook,TX,19.7,66.2,12.3,0.2,0.4,0.0
Snyder,TX,38.7,55.1,4.5,0.2,0.3,0.0
Social Circle,GA,2.9,71.7,23.1,0.1,0.4,0.0
Soddy Daisy,TN,2.2,90.4,4.2,0.2,0.2,0.0
Soldier,KS,1.6,95.9,0.9,0.5,0.2,0.0
Solon Springs,WI,1.3,92.1,1.1,1.6,1.1,0.0
Somerset,OH,0.7,97.2,0.3,0.2,0.2,0.0
Somerville,OH,4.3,83.0,7.6,0.1,2.7,0.1
Sondheimer,LA,1.3,28.1,69.7,0.0,0.2,0.0
Sonora,TX,58.8,39.9,0.1,0.0,0.0,0.7
Sorento,IL,3.4,88.0,5.6,0.1,0.8,0.0
Sour Lake,TX,5.2,87.2,5.8,0.3,0.6,0.0
South Beloit,IL,11.7,71.1,12.4,0.1,2.5,0.0
South Bend,IN,8.0,74.4,12.8,0.3,2.0,0.1
South Fork,CO,10.8,87.9,0.8,0.0,0.0,0.0
South Plains,TX,55.8,40.0,2.6,0.1,0.1,0.0
South Portsmouth,KY,1.0,96.3,0.8,0.1,0.4,0.0
South Sioux City,NE,37.1,52.3,4.1,2.1,3.2,0.0
Southport,ME,0.9,96.4,0.1,0.5,1.2,0.0
Sparks,NV,3.7,90.7,0.4,1.7,1.5,0.2
Sparta,GA,2.0,38.8,57.35,0.15,0.95,0.05
Spearville,KS,52.8,41.8,2.3,0.4,1.3,0.0
Speedwell,TN,1.3,96.7,0.5,0.3,0.3,0.0
Speedwell,VA,1.1,94.1,3.6,0.1,0.7,0.0
Spencer,ID,41.4,58.2,0.0,0.0,0.0,0.0
Spirit Lake,IA,1.6,96.7,0.3,0.1,0.2,0.2
Spiritwood,ND,2.0,93.6,0.5,1.5,0.5,0.1
Spotsylvania,VA,8.3,70.6,15.6,0.3,2.5,0.2
Spring Hill,KS,2.9,93.1,1.3,0.5,0.4,0.0
Spring Lake,MI,9.2,84.7,1.4,0.3,2.8,0.0
Springdale,AR,16.0,72.5,3.2,0.9,2.5,2.2
Springfield,CO,9.8,86.5,1.1,1.2,0.1,0.1
Springfield,ID,17.7,74.5,0.3,5.0,0.7,0.0
Springfield,IL,2.1,81.3,12.2,0.1,1.8,0.0
Springfield,OH,3.0,84.7,8.5,0.1,0.7,0.1
Springfield,OR,8.1,83.4,1.0,0.9,2.5,0.2
Springport,IN,1.6,94.0,1.7,0.3,0.4,0.0
Spruce Pine,NC,5.6,87.9,3.8,0.5,0.8,0.1
Squaw Lake,MN,1.2,92.3,0.5,3.2,0.4,0.1
Stafford,KS,12.9,84.3,1.0,0.2,0.4,0.0
Stanardsville,VA,4.9,84.8,6.5,0.0,1.2,0.2
Stanberry,MO,0.9,97.1,1.1,0.2,0.4,0.0
Stanchfield,MN,1.8,94.5,0.6,0.6,0.7,0.0
Stanley,VA,1.8,94.7,1.6,0.2,0.5,0.0
Stanton,TN,4.2,45.2,49.0,0.1,0.0,0.0
Staples,MN,1.6,95.0,0.9,1.0,0.6,0.0
Stapleton,GA,1.2000000000000002,62.55,32.85,0.0,0.65,0.05
Stapleton,NE,1.9,96.7,0.2,0.2,0.0,0.0
Star,TX,16.2,83.3,0.2,0.0,0.0,0.0
Starbuck,MN,1.1,96.9,0.5,0.5,0.4,0.0
Starkville,MS,1.6,57.4,36.9,0.2,3.0,0.0
Staten Island,NY,17.8,62.8,9.6,0.1,8.0,0.0
Statenville,GA,25.6,68.8,2.0,0.8,0.0,0.0
Statesville,NC,6.4,84.8,6.6,0.4,0.4,0.0
Statham,GA,9.5,73.8,11.3,0.1,3.5,0.0
Steamboat Rock,IA,3.9,93.0,0.9,0.2,1.0,0.0
Steamboat Springs,CO,6.8,90.2,0.4,0.2,1.0,0.0
Steens,MS,1.9,52.7,43.8,0.2,0.7,0.0
Stephan,SD,0.7,87.6,0.0,7.9,0.0,0.0
Stephens,AR,2.7,59.2,35.5,0.3,0.7,0.0
Sterling,IL,11.6,85.0,1.6,0.2,0.5,0.0
Sterling,VA,13.2,59.3,7.2,0.2,16.1,0.1
Sterling City,TX,45.8,52.5,0.2,0.0,0.0,0.0
Stet,MO,1.3,94.8,1.2,0.0,0.1,0.0
Stevenson,AL,2.7,89.4,3.1,1.1,0.4,0.1
Stewart,OH,1.8,90.1,2.3,0.2,3.3,0.0
Stilwell,KS,7.3,81.0,4.4,0.3,4.4,0.0
Stilwell,OK,6.1,41.8,0.3,38.5,0.6,0.1
Stinnett,TX,22.0,71.8,2.6,1.0,0.6,0.1
Stockport,IA,3.0,82.3,1.4,0.1,7.9,0.0
Stockton,MD,3.3,80.0,13.9,0.1,1.4,0.1
Stockton,MO,1.4,95.2,0.1,0.1,0.1,0.2
Stone Harbor,NJ,7.0,85.9,4.6,0.1,1.1,0.0
Stone Lake,WI,2.1,77.8,0.7,16.4,0.4,0.0
Stoneville,NC,5.9,73.0,18.2,0.4,0.5,0.1
Stony Point,NC,4.4,87.5,5.6,0.1,1.0,0.1
Stony Point,NY,16.8,63.8,11.5,0.1,6.2,0.0
Stowell,TX,20.9,68.4,7.9,0.2,1.3,0.0
Strafford,MO,1.9,94.7,1.3,0.4,0.3,0.1
Strandburg,SD,3.0,96.0,0.7,0.0,0.0,0.0
Strasburg,CO,18.7,62.2,9.9,0.3,5.3,0.2
Stratford,CA,52.6,34.1,5.9,0.7,3.5,0.2
Stratford,TX,41.7,55.8,0.2,0.7,0.0,0.0
Stratford,WI,2.5,89.5,0.7,0.3,5.4,0.0
Strawn,TX,19.4,76.1,2.4,0.6,0.4,0.0
Streetman,TX,14.4,67.8,15.6,0.5,0.3,0.0
Stringtown,OK,3.4,72.2,3.9,12.2,0.5,0.1
Stuart,FL,12.9,79.4,5.4,0.1,1.1,0.0
Suamico,WI,7.9,82.3,2.1,2.1,3.0,0.0
Sudlersville,MD,3.4,86.8,7.4,0.0,0.8,0.0
Suffolk,VA,3.6,50.2,41.4,0.1,1.4,0.0
Sugar City,CO,30.2,61.1,5.3,0.9,0.4,0.5
Sugar City,ID,6.6,89.8,0.7,0.0,1.1,0.3
Sula,MT,3.2,93.2,0.3,0.8,0.5,0.0
Sulligent,AL,1.4,86.0,11.1,0.3,0.0,0.0
Sullivan,IL,1.2,97.2,0.3,0.1,0.2,0.0
Sullivan,KY,1.8,83.0,12.9,0.1,0.2,0.0
Sulphur,LA,2.9,68.7,24.7,0.3,1.3,0.0
Sulphur Springs,TX,16.0,74.4,6.8,0.3,0.7,0.0
Summerfield,KS,2.3,95.3,0.3,0.2,0.3,0.0
Summersville,MO,2.0,91.3,1.8,2.4,0.1,0.0
Summertown,TN,1.9,94.2,1.9,0.2,0.5,0.0
Summit,MS,0.75,62.2,36.5,0.0,0.35,0.0
Summit,SD,2.3,58.9,0.4,34.6,0.1,0.0
Sumner,MO,0.8,95.7,2.2,0.1,0.1,0.0
Sunburg,MN,4.1,93.4,1.5,0.3,0.2,0.0
Sunbury,NC,1.9,62.6,33.6,0.3,0.2,0.0
Sunbury,PA,2.9,93.3,2.5,0.2,0.3,0.0
Sundance,WY,3.3,92.2,0.2,0.7,0.5,0.0
Sunnyside,WA,20.0,72.6,1.4,0.6,2.6,0.1
Sunset,LA,1.9,55.1,40.8,0.1,0.4,0.0
Suquamish,WA,7.1,77.7,2.6,1.0,4.7,0.7
Surry,VA,1.6,52.0,44.5,0.2,0.8,0.0
Sutton,AK,4.5,80.8,1.0,5.1,1.4,0.3
Swanquarter,NC,5.3,58.6,35.3,0.4,0.4,0.0
Swansea,SC,3.2,53.3,42.3,0.2,0.0,0.0
Sweet,ID,8.0,88.4,0.0,1.1,0.8,0.2
Sweetwater,TN,3.9,91.5,2.1,0.8,0.3,0.1
Sycamore,GA,1.0,68.2,28.4,0.0,0.1,0.0
Sylacauga,AL,2.1,65.2,30.7,0.1,0.0,0.0
Sylva,NC,3.6,93.4,0.9,0.3,0.5,0.0
Symsonia,KY,1.3,97.0,0.4,0.1,0.3,0.0
Syracuse,KS,33.7,64.7,0.0,0.2,0.0,0.0
Syracuse,UT,9.0,84.9,1.1,0.3,1.9,0.6
Tacoma,WA,10.0,68.8,6.5,1.0,6.0,1.3
Tahoka,TX,47.3,49.3,1.2,1.5,0.2,0.1
Talala,OK,5.5,74.2,2.6,9.7,1.7,0.0
Tallahassee,FL,6.1,57.7,30.7,0.3,3.2,0.0
Talmage,NE,6.9,90.5,0.1,0.3,0.5,0.0
Tannersville,VA,0.8,94.1,2.9,0.1,0.4,0.0
Taos Ski Valley,NM,56.2,35.9,0.4,5.1,0.8,0.0
Tappahannock,VA,0.5,55.3,41.0,0.8,0.0,0.0
Tarpley,TX,17.5,79.5,1.4,0.2,0.2,0.0
Taylor,AR,1.2,59.7,38.2,0.0,0.2,0.0
Taylor,MO,1.5,90.5,5.0,0.5,0.8,0.0
Taylor,MS,2.3,70.4,24.0,0.1,1.9,0.1
Taylorsville,KY,8.8,80.6,7.1,0.0,0.9,0.0
Taylorsville,NC,4.9,88.1,4.9,0.4,0.6,0.1
Tea,SD,1.7,94.0,1.0,0.5,0.9,0.0
Teigen,MT,1.4,98.6,0.0,0.0,0.0,0.0
Tekonsha,MI,4.7,79.1,10.7,0.7,1.9,0.0
Tell,TX,20.5,64.3,9.6,1.0,1.3,2.1
Terra Bella,CA,62.4,30.7,1.3,0.7,3.2,0.1
Terre Haute,IN,2.5,86.1,6.1,0.2,1.9,0.0
Terrebonne,OR,19.6,60.6,0.9,15.8,0.8,0.5
Terry,MT,0.8,96.1,0.0,1.1,0.0,0.1
The Dalles,OR,16.5,76.1,0.4,3.6,1.0,0.5
Thedford,NE,0.6,95.4,0.0,0.4,2.4,0.0
Theodosia,AR,1.6,95.9,0.2,0.1,0.0,0.0
Thornton,WV,0.9,96.4,0.9,0.2,1.0,0.1
Three Rivers,TX,36.9,57.0,3.2,0.3,1.2,0.0
Three Springs,PA,1.8,91.2,5.1,0.0,0.5,0.0
Tignall,GA,0.7,65.6,32.6,0.0,0.3,0.0
Tilden,NE,2.9,95.8,0.1,0.4,0.3,0.0
Tilden,TX,48.1,50.4,0.0,1.5,0.0,0.0
Tiline,KY,1.5,96.3,0.2,0.2,0.4,0.0
Tillar,AR,4.6,46.4,47.8,0.0,0.1,0.0
Timewell,IL,4.2,74.3,16.5,0.0,1.2,0.0
Timmonsville,SC,1.9,55.3,40.6,0.3,0.6,0.0
Tioga,ND,5.8,64.5,0.1,26.5,0.7,0.0
Tippecanoe,IN,4.8,92.5,1.0,0.4,0.5,0.0
Tiptonville,KY,3.8,67.7,26.4,0.3,0.3,0.0
Tobias,NE,3.5,94.4,0.0,0.6,0.2,0.0
Tokio,TX,52.3,42.2,4.7,0.3,0.1,0.0
Toledo,IL,1.0,97.1,0.2,0.2,0.8,0.1
Toledo,OH,6.5,70.1,18.5,0.2,1.6,0.0
Toluca,IL,3.1,95.2,0.6,0.1,0.4,0.1
Topeka,KS,11.5,74.8,7.4,0.7,1.1,0.0
Topton,NC,6.6,89.7,1.1,0.5,0.7,0.0
Torrey,UT,4.8,92.5,0.7,0.6,0.7,0.6
Tow,TX,9.3,87.7,2.2,0.1,0.3,0.0
Townsend,MT,1.6,94.1,0.6,1.4,1.3,0.0
Trade,TN,1.7,92.5,3.9,0.4,0.1,0.0
Trail City,SD,0.9,21.7,0.0,75.6,0.0,0.0
Treloar,MO,3.1,92.2,2.2,0.2,0.5,0.2
Trenton,MO,0.9,95.2,0.6,1.2,0.3,0.1
Trenton,NJ,16.2,52.3,19.6,0.1,10.1,0.0
Tribune,KS,22.7,73.6,0.9,0.6,0.3,0.0
Trimble,TN,3.0,80.3,13.3,0.2,0.6,0.0
Trinchera,CO,42.4,52.8,1.7,1.0,0.7,0.0
Trion,GA,3.1999999999999997,87.05,7.6499999999999995,0.2,0.45,0.0
Tripp,SD,2.5,63.3,0.0,30.9,0.2,0.1
Trout,LA,3.9,83.2,11.2,0.7,0.0,0.1
Trout Creek,MT,2.5,90.0,0.1,4.4,0.3,0.0
Troy,NY,5.5,74.2,11.8,0.1,5.7,0.1
Troy,VA,5.7,77.4,9.3,0.2,4.4,0.0
Truckee,CA,11.2,80.1,0.95,0.65,3.95,0.1
Trujillo Alto,PR,99.6,0.4,0.0,0.0,0.0,0.0
Truman,MN,22.1,75.4,0.6,0.2,1.1,0.0
Trumbull,NE,8.6,87.7,0.8,0.1,1.2,0.1
Tuckasegee,NC,5.3,81.0,2.2,8.4,0.9,0.1
Tullahoma,TN,2.8,89.2,3.1,0.5,0.8,0.0
Tumacacori,AZ,82.8,15.6,0.2,0.1,1.0,0.1
Tunkhannock,PA,1.8,95.8,0.7,0.0,0.4,0.0
Tununak,AK,1.8,11.3,0.8,80.6,1.2,0.3
Turkey,TX,34.1,57.7,7.1,0.0,0.3,0.0
Tuscumbia,MO,1.7,95.2,0.4,1.0,0.3,0.0
Tuthill,SD,4.1,30.3,1.0,51.5,0.0,0.0
Tuttle,OK,5.3,82.2,2.1,4.6,0.3,0.1
Tutwiler,MS,16.7,36.2,44.8,0.4,1.5,0.1
Twin Lake,MI,5.2,76.9,13.6,0.6,0.5,0.0
Twin Lakes,CO,37.7,59.6,0.1,0.1,0.7,0.0
Two Dot,MT,2.1,94.8,0.0,0.7,0.0,0.0
Two Harbors,MN,1.2,96.3,0.1,0.2,0.0,0.1
Tylerton,MD,3.6,51.7,41.4,0.3,1.1,0.0
Tyndall,SD,4.0,88.0,1.0,4.2,0.5,0.0
Tyner,NC,2.3,71.6,24.3,0.1,0.0,0.1
Tyro,VA,3.5,81.7,13.4,0.2,0.2,0.0
Tyrone,GA,7.0,65.6,20.6,0.3,4.0,0.1
Ullin,IL,1.8,63.5,32.0,0.2,0.2,0.0
Ulysses,KS,30.0,66.2,0.9,0.1,0.3,0.0
Umpire,AR,10.6,66.1,21.8,0.9,0.0,0.0
Unalaska,AK,11.0,27.8,4.6,12.9,36.8,2.4
Underwood,IN,1.7,96.4,0.2,0.1,0.4,0.0
Union,MS,4.2,48.0,41.4,5.8,0.2,0.0
Union,SC,1.2,65.6,31.3,0.1,0.0,0.0
Union Point,GA,6.2,55.9,36.3,0.0,0.7,0.0
Union Star,KY,3.9,88.9,3.7,0.3,0.8,0.0
Uniontown,AR,6.6,85.9,1.1,1.4,1.6,0.0
Unionville,IN,3.2,84.8,2.9,0.2,6.1,0.0
Unionville,MI,3.2,93.8,1.1,0.3,0.3,0.0
University Park,IA,1.9,94.4,1.3,0.1,1.1,0.0
Upland,IN,4.0,85.8,6.6,0.2,0.7,0.0
Upland,NE,1.6,96.6,0.1,0.1,0.2,0.0
Urbana,IL,5.5,69.2,12.4,0.1,10.0,0.0
Utica,SD,3.3,90.2,2.0,2.2,0.6,0.2
Utuado,PR,99.6,0.3,0.1,0.0,0.0,0.0
Valdosta,GA,5.45,56.3,35.2,0.1,1.1,0.05
Vale,OR,32.7,62.2,0.9,0.5,1.6,0.0
Vale,SD,3.5,91.8,0.1,1.4,0.1,0.0
Vallejo,CA,33.3,54.2,2.0,0.2,7.6,0.2
Valley Center,KS,13.7,69.1,9.0,0.7,4.2,0.0
Valley Grove,WV,1.0,92.4,4.2,0.1,0.8,0.0
Valley Lee,MD,4.5,75.6,14.1,0.1,2.7,0.0
Valley Springs,AR,2.2,94.5,0.4,0.7,0.5,0.0
Valley Springs,CA,11.1,82.5,0.6,0.9,0.9,0.3
Valley Stream,NY,15.8,62.9,10.9,0.1,8.5,0.0
Vallonia,IN,6.1,90.2,0.8,0.2,1.4,0.0
Van,TX,18.4,61.0,17.7,0.3,1.5,0.1
Van Buren,OH,4.9,90.2,1.3,0.1,1.7,0.0
Van Horn,TX,78.4,19.2,0.4,0.5,0.0,0.1
Vanderbilt,MI,1.5,95.0,0.4,0.8,0.6,0.0
Vanderbilt,TX,30.8,60.7,7.0,0.0,0.2,0.0
Vanleer,TN,2.1,92.6,2.7,0.5,0.2,0.0
Vanzant,MO,1.1,97.8,0.1,0.3,0.0,0.0
Varnell,GA,33.1,60.5,3.9,0.2,1.4,0.0
Varnville,SC,3.9,41.3,53.8,0.2,0.1,0.0
Vaughn,NM,77.3,17.8,1.6,2.3,0.0,0.0
Vega Alta,PR,98.53333333333335,1.2666666666666666,0.06666666666666667,0.0,0.09999999999999999,0.0
Venango,NE,3.7,95.6,0.1,0.0,0.0,0.0
Ventura,IA,4.2,91.9,1.2,0.2,1.1,0.0
Venus,PA,1.0,96.1,0.8,0.1,0.4,0.0
Vernal,UT,8.0,82.2,0.5,7.0,0.4,0.2
Vernon,NJ,7.1,87.7,1.9,0.0,1.8,0.0
Vero Beach,FL,11.8,76.5,8.9,0.2,1.2,0.0
Verona,VA,2.6,81.6,11.9,0.2,1.0,0.0
Versailles,KY,6.6,86.3,4.7,0.0,0.2,0.0
Vevay,IN,0.7,96.6,1.0,0.2,0.2,0.0
Vian,OK,3.7,64.4,1.9,15.6,0.7,0.1
Vicksburg,MI,4.5,78.7,10.6,0.2,2.3,0.0
Vicksburg,MS,2.1,48.5,47.7,0.1,0.8,0.0
Victoria,KS,5.5,90.5,1.1,0.2,1.3,0.2
Victoria,TX,44.9,46.5,5.7,0.0,1.2,0.0
Victory Mills,NY,2.8,91.7,1.4,0.1,2.4,0.0
Vidalia,GA,1.2,69.4,29.0,0.0,0.0,0.0
Vienna,ME,1.4,95.1,0.8,0.6,0.8,0.0
Vienna,SD,3.1,95.3,0.1,0.4,0.1,0.0
Vieques,PR,96.7,2.9,0.0,0.0,0.0,0.0
Villalba,PR,99.7,0.0,0.0,0.0,0.0,0.0
Villard,MN,1.3,96.6,0.6,0.2,0.2,0.0
Ville Platte,LA,2.8,67.5,27.7,0.2,0.1,0.0
Villisca,IA,0.8,97.0,0.7,0.0,0.3,0.0
Vincent,KY,0.5,95.6,1.1,0.2,0.9,0.0
Virginia Beach,VA,7.5,63.1,18.7,0.2,6.3,0.1
Volborg,MT,2.8,93.1,0.4,1.8,0.5,0.0
Wa Keeney,KS,2.2,95.2,0.3,1.1,0.4,0.0
Wabeno,WI,2.0,81.0,0.5,13.9,0.2,0.1
Waco,NE,4.5,92.0,0.9,0.3,0.2,0.2
Waddy,KY,2.9,82.2,10.4,0.2,1.6,0.0
Wakefield,KS,14.4,58.9,16.2,0.7,3.1,0.7
Walden,CO,15.4,83.7,0.1,0.2,0.0,0.0
Walkerton,IN,6.0,80.4,10.8,0.2,0.5,0.0
Wall,TX,37.5,55.7,4.1,0.2,1.3,0.0
Walla Walla,OR,21.0,72.7,1.5,0.5,1.5,0.1
Wallace,KS,3.0,96.9,0.0,0.0,0.1,0.0
Wallace,NC,21.2,52.2,24.8,0.3,0.5,0.0
Walland,TN,3.0,91.6,2.9,0.3,0.8,0.0
Walnut,IL,5.6,87.1,5.0,0.2,0.7,0.2
Walnut,KS,5.0,87.9,2.1,0.5,1.5,0.0
Walnut,MS,3.9,80.4,13.55,0.15000000000000002,0.25,0.0
Walsenburg,CO,34.6,64.2,0.3,0.1,0.2,0.0
Walstonburg,NC,14.7,47.5,35.6,0.5,0.2,0.0
Walton,KS,11.3,83.7,1.6,0.4,0.7,0.0
Wanchese,NC,6.8,87.8,2.2,0.2,0.5,0.0
Wann,OK,2.8,67.4,1.9,19.5,0.3,0.6
Ward Cove,AK,4.8,65.0,0.4,13.6,7.3,0.1
Warfield,KY,1.5,93.2,4.7,0.1,0.0,0.0
Warner Robins,GA,0.6,72.2,25.6,0.0,0.7,0.0
Warren,ME,1.2,95.9,0.6,0.3,0.7,0.0
Warren,TX,7.4,79.4,10.8,0.5,0.3,0.0
Warren,VT,1.9,94.4,0.9,0.3,0.8,0.0
Warsaw,KY,5.0,91.5,1.1,0.0,0.6,0.0
Wartrace,TN,0.4,94.0,3.9,1.1,0.0,0.0
Warwick,GA,3.3,51.0,43.2,0.1,1.2,0.1
Washburn,TN,1.4,96.7,0.6,0.0,0.1,0.0
Washington,KS,3.3,94.5,0.8,0.4,0.2,0.0
Washington,KY,0.4,89.6,6.8,0.2,0.3,0.0
Washington Court House,OH,1.8,93.3,1.9,0.1,0.6,0.0
Washougal,WA,5.7,88.3,0.8,2.1,1.0,0.3
Wataga,IL,5.3,83.9,8.3,0.1,0.8,0.0
Waterloo,AL,2.4,84.9,9.9,0.4,0.7,0.0
Waterloo,IA,4.0,83.0,9.0,0.2,1.7,0.0
Waterloo,OH,0.8,95.0,2.2,0.2,0.3,0.0
Waterproof,LA,1.7,41.7,56.1,0.0,0.0,0.0
Wathena,KS,2.6,90.3,3.7,0.9,0.2,0.0
Watkins Glen,NY,1.7,95.4,0.9,0.2,0.5,0.0
Watrous,NM,82.4,17.5,0.1,0.0,0.0,0.0
Watseka,IL,6.3,90.9,1.3,0.1,0.5,0.0
Waubun,MN,2.9,47.8,0.5,39.2,0.4,0.4
Wauchula,FL,43.0,47.4,7.7,0.3,0.2,0.0
Waucoma,IA,2.2,94.6,1.1,0.2,0.8,0.0
Waupaca,WI,2.9,92.0,0.6,0.4,2.7,0.0
Waurika,OK,9.3,79.0,0.7,6.2,0.1,0.0
Wautoma,WI,2.9,94.6,0.4,0.2,0.5,0.0
Waverly,IA,1.3,96.0,1.1,0.2,0.8,0.2
Waverly,MO,2.5,92.4,2.0,0.2,0.2,0.0
Waxahachie,TX,24.7,63.9,8.8,0.3,0.6,0.0
Waycross,GA,5.1,83.8,7.8,0.2,0.5,0.0
Wayland,MO,0.3,97.4,0.3,0.4,0.1,0.0
Wayne,OK,7.4,77.1,2.3,6.0,0.2,0.0
Waynesboro,VA,6.7,78.1,11.8,0.1,1.0,0.0
Waynesburg,KY,1.6,94.4,2.7,0.1,0.3,0.0
Waynesville,IL,2.3,95.3,0.5,0.0,0.1,0.1
Waynetown,IN,2.4,95.7,0.4,0.4,0.1,0.0
Weatherford,TX,11.2,84.5,1.7,0.6,0.6,0.0
Weaubleau,MO,1.4,95.6,0.2,0.9,0.3,0.0
Webb,IA,3.0,94.6,0.6,0.1,0.2,0.4
Webb City,MO,7.4,85.1,2.1,1.3,1.1,0.2
Webbville,KY,0.6,96.7,2.4,0.1,0.1,0.0
Webster,IA,1.4,97.0,0.0,0.3,0.2,0.0
Weinert,TX,25.2,68.6,3.3,0.3,1.0,0.0
Weirton,WV,0.8,96.1,1.7,0.1,0.5,0.0
Welch,TX,54.7,37.8,5.6,0.3,0.8,0.0
Welcome,MN,3.9,94.0,0.3,0.2,0.5,0.0
Welda,KS,0.4,95.0,0.1,2.3,0.0,0.0
Wellington,TX,31.4,62.1,3.5,1.9,0.2,0.0
Wellman,IA,5.5,92.0,0.7,0.0,0.5,0.1
Wellston,OH,0.2,97.0,0.4,0.0,0.0,0.0
Wellsville,MO,1.6,94.9,1.4,0.0,0.3,0.2
Wellton,AZ,61.1,33.5,1.9,1.0,1.2,0.1
Wenden,AZ,25.5,59.9,0.2,12.2,0.8,0.3
West Branch,MI,1.8,95.4,0.3,0.8,0.6,0.0
West Fargo,ND,2.3,88.8,3.1,1.1,2.6,0.0
West Harrison,IN,1.1,96.4,0.8,0.3,0.5,0.1
West Liberty,IA,16.9,78.9,1.5,0.2,1.2,0.1
West Liberty,KY,1.0,93.6,3.2,0.1,0.3,0.0
West Liberty,OH,1.3,94.1,1.9,0.2,0.7,0.0
West Monroe,LA,2.1,58.7,37.2,0.3,0.9,0.0
West Palm Beach,FL,20.4,57.6,17.5,0.1,2.5,0.0
West Pawlet,VT,1.3,95.9,0.6,0.2,0.7,0.0
West Point,IA,3.3,91.0,3.0,0.0,0.5,0.0
West Salem,IL,1.0,97.1,0.5,0.0,0.2,0.0
West Salem,OH,1.7,94.2,1.6,0.2,0.8,0.0
Westcliffe,CO,2.7,91.6,3.0,1.3,0.0,0.1
Westerville,OH,2.3,87.1,3.6,0.1,4.8,0.0
Westfield,WI,3.8,90.6,3.0,0.4,0.4,0.2
Westhope,ND,1.8,92.8,0.9,2.5,0.2,0.0
Weston,OR,25.3,67.8,0.7,2.1,0.8,0.1
Westpoint,TN,1.8,90.7,6.2,0.4,0.2,0.0
Westport,IN,1.8,95.3,0.6,0.1,1.3,0.0
Westport,SD,2.1,91.5,0.2,5.7,0.4,0.0
Wewahitchka,FL,4.8,73.8,17.8,0.6,1.7,0.1
Wheatland,WY,7.7,89.5,0.0,0.1,0.4,0.0
Wheelersburg,OH,1.2,93.6,2.6,0.4,0.4,0.0
White City,OR,11.8,82.4,0.6,0.6,1.0,0.3
White House,TN,4.2,85.9,6.9,0.3,1.3,0.1
White Lake,MI,3.7,73.5,13.8,0.2,6.3,0.0
White Mountain,AK,2.0,16.5,0.7,69.8,1.2,0.2
White Pigeon,MI,3.3,86.9,4.7,1.1,0.8,0.0
White Sulphur Springs,WV,1.3,93.4,2.3,0.0,0.4,0.0
Whitehall,MT,2.55,93.85,0.35,0.85,0.15000000000000002,0.15
Whites City,NM,45.9,50.1,1.3,1.2,0.5,0.1
Whitewater,MT,2.1,85.6,0.0,9.4,0.0,0.0
Whiting,VT,2.1,93.3,0.8,0.3,1.9,0.1
Whitman,NE,2.5,89.3,0.0,1.9,0.3,0.0
Whitney,TX,19.5,72.0,7.0,0.4,0.4,0.0
Whitwell,TN,2.45,89.4,0.85,0.6,0.2,0.0
Wibaux,MT,1.3,98.7,0.0,0.0,0.0,0.0
Wichita,KS,4.4,90.0,2.0,0.8,0.9,0.0
Wichita Falls,TX,17.9,67.1,10.0,0.5,2.0,0.0
Wilderville,OR,6.9,87.8,0.3,1.1,0.7,0.1
Wildorado,TX,69.8,27.8,0.8,0.6,0.3,0.0
Wildrose,ND,0.2,95.5,0.5,1.6,0.9,0.0
Wildwood,FL,5.7,84.1,8.1,0.3,0.7,0.0
Willard,NY,3.1,89.7,4.2,0.3,0.7,0.0
Williams,AZ,13.8,54.7,1.4,26.0,1.6,0.1
Williams,MN,1.0,94.3,0.6,0.5,0.9,0.0
Williamsburg,KY,1.6,93.0,3.25,0.30000000000000004,0.2,0.0
Williamsburg,MO,1.9,90.4,3.7,0.3,0.8,0.0
Williamsburg,NM,29.1,66.9,0.5,0.5,0.2,0.0
Williamsburg,VA,6.1,72.75,14.2,0.15,4.4,0.0
Williamson,GA,4.2,60.0,32.9,0.4,0.9,0.0
Williamsville,VT,2.1,93.7,0.9,0.2,1.0,0.1
Williston,FL,11.7,72.4,12.4,0.3,1.5,0.0
Willmar,MN,11.6,83.7,2.8,0.3,0.6,0.0
Willow,OK,10.7,76.3,7.1,3.3,0.0,0.0
Wilmar,AR,3.5,65.0,30.7,0.3,0.0,0.0
