index,City,State,population,minimum_age_x,minimum_age_y
19211,Perkins,MO,3300,0.0,80.0
19212,Perkins,OK,237160,0.0,80.0
19213,Perkinston,MS,385352,0.0,80.0
19214,Perkinsville,NY,2860,0.0,80.0
19215,Perkinsville,VT,66836,0.0,80.0
19216,Perkiomenville,PA,251548,0.0,80.0
19217,Perley,MN,11616,0.0,80.0
19218,Perrin,TX,59444,0.0,80.0
19219,Perrineville,NJ,234872,0.0,80.0
19220,Perrinton,MI,84348,0.0,80.0
19221,Perris,CA,4645828,0.0,80.0
19222,Perronville,MI,5236,0.0,80.0
19223,Perry,AR,39424,0.0,80.0
19224,Perry,FL,890604,0.0,80.0
19225,Perry,GA,818752,0.0,80.0
19226,Perry,IA,385968,0.0,80.0
19227,Perry,IL,16940,0.0,80.0
19228,Perry,KS,109824,0.0,80.0
19229,Perry,LA,2244,0.0,80.0
19230,Perry,ME,71588,0.0,80.0
19231,Perry,MI,342320,0.0,80.0
19232,Perry,MO,62612,0.0,80.0
19233,Perry,NY,240416,0.0,80.0
19234,Perry,OH,308396,0.0,80.0
19235,Perry,OK,305844,0.0,80.0
19236,Perry Hall,MD,555324,0.0,80.0
19237,Perry Park,KY,968,0.0,80.0
19238,Perry Point,MD,19360,0.0,80.0
19239,Perryman,MD,8184,0.0,80.0
19240,Perryopolis,PA,164868,0.0,80.0
19241,Perrysburg,NY,68816,0.0,80.0
19242,Perrysburg,OH,1596100,0.0,80.0
19243,Perrysville,IN,51040,0.0,80.0
19244,Perrysville,OH,139480,0.0,80.0
19245,Perryton,TX,431860,0.0,80.0
19246,Perryville,AK,4884,0.0,80.0
19247,Perryville,AR,156244,0.0,80.0
19248,Perryville,KY,78320,0.0,80.0
19249,Perryville,MD,246532,0.0,80.0
19250,Perryville,MO,715836,0.0,80.0
19251,Persia,IA,33880,0.0,80.0
19252,Perth,ND,3608,0.0,80.0
19253,Perth Amboy,NJ,2304236,0.0,80.0
19254,Peru,IA,21472,0.0,80.0
19255,Peru,IL,454300,0.0,80.0
19256,Peru,IN,1023176,0.0,80.0
19257,Peru,KS,17732,0.0,80.0
19258,Peru,ME,66484,0.0,80.0
19259,Peru,NE,48400,0.0,80.0
19260,Peru,NY,275924,0.0,80.0
19261,Peru,VT,19448,0.0,80.0
19262,Pescadero,CA,67848,0.0,80.0
19263,Peshastin,WA,83556,0.0,80.0
19264,Peshtigo,WI,252340,0.0,80.0
19265,Pesotum,IL,35244,0.0,80.0
19266,Petaca,NM,2684,0.0,80.0
19267,Petal,MS,930160,0.0,80.0
19268,Petaluma,CA,3023768,0.0,80.0
19269,Peterboro,NY,5192,0.0,80.0
19270,Peterborough,NH,274692,0.0,80.0
19271,Peterman,AL,54252,0.0,80.0
19272,Petersburg,AK,139260,0.0,80.0
19273,Petersburg,IL,263340,0.0,80.0
19274,Petersburg,IN,257884,0.0,80.0
19275,Petersburg,KY,80828,0.0,80.0
19276,Petersburg,MI,256124,0.0,80.0
19277,Petersburg,ND,13464,0.0,80.0
19278,Petersburg,NE,30580,0.0,80.0
19279,Petersburg,NY,137368,0.0,80.0
19280,Petersburg,OH,49984,0.0,80.0
19281,Petersburg,PA,102080,0.0,80.0
19282,Petersburg,TN,144936,0.0,80.0
19283,Petersburg,TX,65428,0.0,80.0
19284,Petersburg,VA,2691084,0.0,80.0
19285,Petersburg,WV,268972,0.0,80.0
19286,Petersham,MA,55396,0.0,80.0
19287,Peterson,IA,27676,0.0,80.0
19288,Peterson,MN,32956,0.0,80.0
19289,Peterstown,WV,175780,0.0,80.0
19290,Petoskey,MI,719928,0.0,80.0
19291,Petrified Forest Natl Pk,AZ,2068,0.0,80.0
19292,Petroleum,WV,20900,0.0,80.0
19293,Petrolia,CA,18524,0.0,80.0
19294,Petrolia,PA,67408,0.0,80.0
19295,Petrolia,TX,34628,0.0,80.0
19296,Petros,TN,21472,0.0,80.0
19297,Pettibone,ND,6380,0.0,80.0
19298,Pettigrew,AR,12628,0.0,80.0
19299,Pettisville,OH,10956,0.0,80.0
19300,Pettus,TX,33220,0.0,80.0
19301,Petty,TX,12584,0.0,80.0
19302,Pevely,MO,324896,0.0,80.0
19303,Pewamo,MI,70136,0.0,80.0
19304,Pewaukee,WI,1032768,0.0,80.0
19305,Pewee Valley,KY,139084,0.0,80.0
19306,Peyton,CO,964392,0.0,80.0
19307,Peytona,WV,37884,0.0,80.0
19308,Pfafftown,NC,470492,0.0,80.0
19309,Pfeifer,KS,3520,0.0,80.0
19310,Pflugerville,TX,3010612,0.0,80.0
19311,Pharr,TX,3083564,0.0,80.0
19312,Pheba,MS,45056,0.0,80.0
19313,Phelan,CA,731896,0.0,80.0
19314,Phelps,KY,99044,0.0,80.0
19315,Phelps,NY,190652,0.0,80.0
19316,Phelps,WI,46068,0.0,80.0
19317,Phenix,VA,54032,0.0,80.0
19318,Phenix City,AL,2598508,0.0,80.0
19319,Phil Campbell,AL,251460,0.0,80.0
19320,Philadelphia,MO,28380,0.0,80.0
19321,Philadelphia,MS,1076416,0.0,80.0
19322,Philadelphia,NY,97900,0.0,80.0
19323,Philadelphia,PA,65916048,0.0,80.0
19324,Philadelphia,TN,218900,0.0,80.0
19325,Philip,SD,58872,0.0,80.0
19326,Philipp,MS,14432,0.0,80.0
19327,Philippi,WV,324764,0.0,80.0
19328,Philipsburg,MT,65824,0.0,80.0
19329,Philipsburg,PA,423368,0.0,80.0
19330,Phillips,ME,72600,0.0,80.0
19331,Phillips,NE,39248,0.0,80.0
19332,Phillips,WI,207152,0.0,80.0
19333,Phillipsburg,KS,146608,0.0,80.0
19334,Phillipsburg,MO,83380,0.0,80.0
19335,Phillipsburg,NJ,1277980,0.0,80.0
19336,Phillipsburg,OH,27940,0.0,80.0
19337,Phillipsport,NY,10956,0.0,80.0
19338,Phillipsville,CA,7920,0.0,80.0
19339,Philmont,NY,64328,0.0,80.0
19340,Philo,CA,41096,0.0,80.0
19341,Philo,IL,74448,0.0,80.0
19342,Philo,OH,86944,0.0,80.0
19343,Philomath,OR,360140,0.0,80.0
19344,Philpot,KY,255288,0.0,80.0
19345,Phippsburg,CO,14740,0.0,80.0
19346,Phippsburg,ME,95964,0.0,80.0
19347,Phoenicia,NY,43604,0.0,80.0
19348,Phoenix,AZ,54623008,0.0,80.0
19349,Phoenix,MD,314248,0.0,80.0
19350,Phoenix,NY,287892,0.0,80.0
19351,Phoenix,OR,216128,0.0,80.0
19352,Phoenixville,PA,1737648,0.0,80.0
19353,Phyllis,KY,47608,0.0,80.0
19354,Piasa,IL,11088,0.0,80.0
19355,Picabo,ID,5764,0.0,80.0
19356,Picacho,NM,2112,0.0,80.0
19357,Picayune,MS,1203444,0.0,80.0
19358,Picher,OK,1364,0.0,80.0
19359,Pickens,AR,3608,0.0,80.0
19360,Pickens,MS,123376,0.0,80.0
19361,Pickens,SC,780164,0.0,80.0
19362,Pickens,WV,5324,0.0,80.0
19363,Pickerel,WI,23012,0.0,80.0
19364,Pickering,MO,16368,0.0,80.0
19365,Pickerington,OH,1678952,0.0,80.0
19366,Pickett,WI,44484,0.0,80.0
19367,Pickford,MI,80036,0.0,80.0
19368,Pickrell,NE,22044,0.0,80.0
19369,Pickstown,SD,8976,0.0,80.0
19370,Pickton,TX,61864,0.0,80.0
19371,Pickwick Dam,TN,704,0.0,80.0
19372,Pico Rivera,CA,2723908,0.0,80.0
19373,Picture Rocks,PA,21692,0.0,80.0
19374,Pie Town,NM,11748,0.0,80.0
19375,Piedmont,AL,581988,0.0,80.0
19376,Piedmont,KS,9548,0.0,80.0
19377,Piedmont,MO,233596,0.0,80.0
19378,Piedmont,OH,19008,0.0,80.0
19379,Piedmont,OK,340692,0.0,80.0
19380,Piedmont,SC,1102552,0.0,80.0
19381,Piedmont,SD,153164,0.0,80.0
19382,Piedmont,WV,38896,0.0,80.0
19383,Pierce,CO,62172,0.0,80.0
19384,Pierce,ID,25608,0.0,80.0
19385,Pierce,NE,135696,0.0,80.0
19386,Pierce,TX,2508,0.0,80.0
19387,Pierce City,MO,155628,0.0,80.0
19388,Piercefield,NY,8008,0.0,80.0
19389,Pierceton,IN,208296,0.0,80.0
19390,Pierceville,KS,8492,0.0,80.0
19391,Piercy,CA,8756,0.0,80.0
19392,Piermont,NH,34408,0.0,80.0
19393,Piermont,NY,101860,0.0,80.0
19394,Pierpont,OH,70004,0.0,80.0
19395,Pierpont,SD,10692,0.0,80.0
19396,Pierre,SD,702416,0.0,80.0
19397,Pierre Part,LA,261316,0.0,80.0
19398,Pierrepont Manor,NY,5456,0.0,80.0
19399,Pierron,IL,18612,0.0,80.0
19400,Pierson,FL,183876,0.0,80.0
19401,Pierson,IA,23980,0.0,80.0
19402,Pierson,MI,99572,0.0,80.0
19403,Pierz,MN,231176,0.0,80.0
19404,Piffard,NY,86812,0.0,80.0
19405,Pigeon,MI,130064,0.0,80.0
19406,Pigeon Falls,WI,9856,0.0,80.0
19407,Pigeon Forge,TN,284548,0.0,80.0
19408,Piggott,AR,219340,0.0,80.0
19409,Pike,NH,17644,0.0,80.0
19410,Pike,NY,11440,0.0,80.0
19411,Pike Road,AL,294712,0.0,80.0
19412,Pikesville,MD,1416140,0.0,80.0
19413,Piketon,OH,330924,0.0,80.0
19414,Pikeville,KY,1010152,0.0,80.0
19415,Pikeville,NC,511720,0.0,80.0
19416,Pikeville,TN,444356,0.0,80.0
19417,Pilger,NE,27632,0.0,80.0
19418,Pilgrim,KY,51964,0.0,80.0
19419,Pilgrims Knob,VA,25168,0.0,80.0
19420,Pillager,MN,147400,0.0,80.0
19421,Pillow,PA,12892,0.0,80.0
19422,Pillsbury,ND,968,0.0,80.0
19423,Pilot,VA,70312,0.0,80.0
19424,Pilot Grove,MO,66968,0.0,80.0
19425,Pilot Hill,CA,59708,0.0,80.0
19426,Pilot Knob,MO,30536,0.0,80.0
19427,Pilot Mound,IA,20768,0.0,80.0
19428,Pilot Mountain,NC,325688,0.0,80.0
19429,Pilot Point,AK,3520,0.0,80.0
19430,Pilot Point,TX,288552,0.0,80.0
19431,Pilot Rock,OR,85668,0.0,80.0
19432,Pilot Station,AK,24904,0.0,80.0
19433,Pima,AZ,165836,0.0,80.0
19434,Pimento,IN,15048,0.0,80.0
19435,Pinch,WV,4532,0.0,80.0
19436,Pinckard,AL,30800,0.0,80.0
19437,Pinckney,MI,906092,0.0,80.0
19438,Pinckneyville,IL,363044,0.0,80.0
19439,Pinconning,MI,313632,0.0,80.0
19440,Pindall,AR,4488,0.0,80.0
19441,Pine,AZ,127160,0.0,80.0
19442,Pine,CO,143308,0.0,80.0
19443,Pine Apple,AL,46552,0.0,80.0
19444,Pine Beach,NJ,107096,0.0,80.0
19445,Pine Bluff,AR,2227412,0.0,80.0
19446,Pine Bluffs,NE,69168,0.0,80.0
19447,Pine Brook,NJ,234828,0.0,80.0
19448,Pine Bush,NY,466664,0.0,80.0
19449,Pine City,MN,402116,0.0,80.0
19450,Pine City,NY,235972,0.0,80.0
19451,Pine Grove,CA,189772,0.0,80.0
19452,Pine Grove,LA,45496,0.0,80.0
19453,Pine Grove,PA,400048,0.0,80.0
19454,Pine Grove,WV,49060,0.0,80.0
19455,Pine Grove Mills,PA,20900,0.0,80.0
19456,Pine Hall,NC,36168,0.0,80.0
19457,Pine Hill,AL,130460,0.0,80.0
19458,Pine Hill,NY,11440,0.0,80.0
19459,Pine Island,MN,214192,0.0,80.0
19460,Pine Island,NY,55000,0.0,80.0
19461,Pine Knot,KY,223080,0.0,80.0
19462,Pine Lake,GA,31812,0.0,80.0
19463,Pine Level,NC,20636,0.0,80.0
19464,Pine Meadow,CT,7392,0.0,80.0
19465,Pine Mountain,GA,235708,0.0,80.0
19466,Pine Mountain Valley,GA,32692,0.0,80.0
19467,Pine Plains,NY,123112,0.0,80.0
19468,Pine Prairie,LA,65428,0.0,80.0
19469,Pine Ridge,KY,21956,0.0,80.0
19470,Pine Ridge,SD,230692,0.0,80.0
19471,Pine River,MN,179828,0.0,80.0
19472,Pine River,WI,58432,0.0,80.0
19473,Pine Top,KY,41228,0.0,80.0
19474,Pine Valley,CA,71412,0.0,80.0
19475,Pine Valley,NY,26268,0.0,80.0
19476,Pine Valley,UT,8052,0.0,80.0
19477,Pine Village,IN,28204,0.0,80.0
19478,Pinebluff,NC,93588,0.0,80.0
19479,Pinecliffe,CO,924,0.0,80.0
19480,Pinecrest,CA,2332,0.0,80.0
19481,Pinedale,AZ,25124,0.0,80.0
19482,Pinedale,WY,218592,0.0,80.0
19483,Pinehill,NM,26532,0.0,80.0
19484,Pinehurst,GA,43076,0.0,80.0
19485,Pinehurst,ID,91652,0.0,80.0
19486,Pinehurst,NC,660748,0.0,80.0
19487,Pinehurst,TX,200772,0.0,80.0
19488,Pineland,FL,2508,0.0,80.0
19489,Pineland,SC,50908,0.0,80.0
19490,Pineland,TX,76648,0.0,80.0
19491,Pinellas Park,FL,2000768,0.0,80.0
19492,Pineola,NC,6072,0.0,80.0
19493,Pinesdale,MT,40216,0.0,80.0
19494,Pinetop,AZ,206360,0.0,80.0
19495,Pinetops,NC,208472,0.0,80.0
19496,Pinetown,NC,82676,0.0,80.0
19497,Pinetta,FL,60808,0.0,80.0
19498,Pineview,GA,51304,0.0,80.0
19499,Pineville,AR,27236,0.0,80.0
19500,Pineville,KY,448668,0.0,80.0
19501,Pineville,LA,1533532,0.0,80.0
19502,Pineville,MO,185064,0.0,80.0
19503,Pineville,NC,404272,0.0,80.0
19504,Pineville,SC,90992,0.0,80.0
19505,Pineville,WV,118492,0.0,80.0
19506,Pinewood,SC,132792,0.0,80.0
19507,Piney Creek,NC,26400,0.0,80.0
19508,Piney Flats,TN,306900,0.0,80.0
19509,Piney Point,MD,35904,0.0,80.0
19510,Piney River,VA,11396,0.0,80.0
19511,Piney View,WV,12496,0.0,80.0
19512,Pingree,ID,59972,0.0,80.0
19513,Pingree,ND,11748,0.0,80.0
19514,Pink Hill,NC,284064,0.0,80.0
19515,Pinnacle,NC,287936,0.0,80.0
19516,Pinola,MS,71148,0.0,80.0
19517,Pinole,CA,785576,0.0,80.0
19518,Pinon,AZ,233772,0.0,80.0
19519,Pinon,NM,6864,0.0,80.0
19520,Pinon Hills,CA,270688,0.0,80.0
19521,Pinopolis,SC,37048,0.0,80.0
19522,Pinos Altos,NM,5808,0.0,80.0
19523,Pinson,AL,945560,0.0,80.0
19524,Pinson,TN,98472,0.0,80.0
19525,Pinsonfork,KY,39732,0.0,80.0
19526,Pioche,NV,62084,0.0,80.0
19527,Pioneer,CA,228888,0.0,80.0
19528,Pioneer,LA,73392,0.0,80.0
19529,Pioneer,OH,104412,0.0,80.0
19530,Pioneer,TN,118140,0.0,80.0
19531,Pioneertown,CA,24948,0.0,80.0
19532,Pipe Creek,TX,401544,0.0,80.0
19533,Piper City,IL,45232,0.0,80.0
19534,Pipersville,PA,268092,0.0,80.0
19535,Pipestem,WV,38896,0.0,80.0
19536,Pipestone,MN,251152,0.0,80.0
19537,Pippa Passes,KY,59400,0.0,80.0
19538,Piqua,KS,10384,0.0,80.0
19539,Piqua,OH,1083500,0.0,80.0
19540,Pirtleville,AZ,44352,0.0,80.0
19541,Piru,CA,88704,0.0,80.0
19542,Piscataway,NJ,2438172,0.0,80.0
19543,Piseco,NY,12628,0.0,80.0
19544,Pisek,ND,11396,0.0,80.0
19545,Pisgah,AL,174592,0.0,80.0
19546,Pisgah,IA,21384,0.0,80.0
19547,Pisgah Forest,NC,294184,0.0,80.0
19548,Pismo Beach,CA,325336,0.0,80.0
19549,Pitcairn,PA,141372,0.0,80.0
19550,Pitcher,NY,23100,0.0,80.0
19551,Pitkin,CO,3432,0.0,80.0
19552,Pitkin,LA,175076,0.0,80.0
19553,Pitman,NJ,399476,0.0,80.0
19554,Pitman,PA,33704,0.0,80.0
19555,Pitsburg,OH,15356,0.0,80.0
19556,Pitts,GA,57156,0.0,80.0
19557,Pittsboro,IN,276320,0.0,80.0
19558,Pittsboro,MS,55528,0.0,80.0
19559,Pittsboro,NC,781088,0.0,80.0
19560,Pittsburg,CA,3691600,0.0,80.0
19561,Pittsburg,IL,60588,0.0,80.0
19562,Pittsburg,KS,1064800,0.0,80.0
19563,Pittsburg,MO,59752,0.0,80.0
19564,Pittsburg,NH,49500,0.0,80.0
19565,Pittsburg,OK,27588,0.0,80.0
19566,Pittsburg,TX,560604,0.0,80.0
19567,Pittsburgh,PA,29412152,0.0,80.0
19568,Pittsfield,IL,266200,0.0,80.0
19569,Pittsfield,MA,1982992,0.0,80.0
19570,Pittsfield,ME,181984,0.0,80.0
19571,Pittsfield,NH,179564,0.0,80.0
19572,Pittsfield,PA,86284,0.0,80.0
19573,Pittsfield,VT,23540,0.0,80.0
19574,Pittsford,MI,97944,0.0,80.0
19575,Pittsford,NY,1342440,0.0,80.0
19576,Pittsford,VT,118712,0.0,80.0
19577,Pittston,PA,1565036,0.0,80.0
19578,Pittstown,NJ,218812,0.0,80.0
19579,Pittsview,AL,55088,0.0,80.0
19580,Pittsville,MD,121528,0.0,80.0
19581,Pittsville,VA,24552,0.0,80.0
19582,Pittsville,WI,121484,0.0,80.0
19583,Pixley,CA,252032,0.0,80.0
19584,Placedo,TX,31460,0.0,80.0
19585,Placentia,CA,2253768,0.0,80.0
19586,Placerville,CA,1563716,0.0,80.0
19587,Placerville,CO,31812,0.0,80.0
19588,Placerville,ID,2288,0.0,80.0
19589,Placida,FL,90596,0.0,80.0
19590,Placitas,NM,219956,0.0,80.0
19591,Plain,WI,59180,0.0,80.0
19592,Plain City,OH,548064,0.0,80.0
19593,Plain Dealing,LA,176880,0.0,80.0
19594,Plainfield,CT,360272,0.0,80.0
19595,Plainfield,IA,44704,0.0,80.0
19596,Plainfield,IL,1119580,0.0,80.0
19597,Plainfield,IN,1313488,0.0,80.0
19598,Plainfield,MA,27324,0.0,80.0
19599,Plainfield,NH,79464,0.0,80.0
19600,Plainfield,NJ,3108688,0.0,80.0
19601,Plainfield,OH,5500,0.0,80.0
19602,Plainfield,PA,15268,0.0,80.0
19603,Plainfield,VT,94116,0.0,80.0
19604,Plainfield,WI,86988,0.0,80.0
19605,Plains,GA,95964,0.0,80.0
19606,Plains,KS,65032,0.0,80.0
19607,Plains,MT,140448,0.0,80.0
19608,Plains,TX,84436,0.0,80.0
19609,Plainsboro,NJ,880660,0.0,80.0
19610,Plainview,AR,61688,0.0,80.0
19611,Plainview,MN,187440,0.0,80.0
19612,Plainview,NE,75680,0.0,80.0
19613,Plainview,NY,1197988,0.0,80.0
19614,Plainview,TX,1248852,0.0,80.0
19615,Plainville,CT,761200,0.0,80.0
19616,Plainville,GA,90244,0.0,80.0
19617,Plainville,IL,28160,0.0,80.0
19618,Plainville,IN,35860,0.0,80.0
19619,Plainville,KS,110836,0.0,80.0
19620,Plainville,MA,358644,0.0,80.0
19621,Plainwell,MI,682748,0.0,80.0
19622,Plaistow,NH,330000,0.0,80.0
19623,Planada,CA,216744,0.0,80.0
19624,Plankinton,SD,53328,0.0,80.0
19625,Plano,IA,13024,0.0,80.0
19626,Plano,IL,564828,0.0,80.0
19627,Plano,TX,12120768,0.0,80.0
19628,Plant City,FL,3232592,0.0,80.0
19629,Plantersville,AL,61776,0.0,80.0
19630,Plantersville,MS,119064,0.0,80.0
19631,Plantersville,TX,141944,0.0,80.0
19632,Plantsville,CT,446996,0.0,80.0
19633,Plaquemine,LA,762344,0.0,80.0
19634,Platina,CA,7216,0.0,80.0
19635,Platinum,AK,2684,0.0,80.0
19636,Plato,MN,34716,0.0,80.0
19637,Plato,MO,87956,0.0,80.0
19638,Platte,SD,104764,0.0,80.0
19639,Platte Center,NE,33748,0.0,80.0
19640,Platte City,MO,543004,0.0,80.0
19641,Plattenville,LA,33572,0.0,80.0
19642,Platter,OK,2288,0.0,80.0
19643,Platteville,CO,182116,0.0,80.0
19644,Platteville,WI,650408,0.0,80.0
19645,Plattsburg,MO,145024,0.0,80.0
19646,Plattsburgh,NY,1492744,0.0,80.0
19647,Plattsmouth,NE,535524,0.0,80.0
19648,Plaucheville,LA,93588,0.0,80.0
19649,Playa Del Rey,CA,524964,0.0,80.0
19650,Playas,NM,3696,0.0,80.0
19651,Plaza,ND,19492,0.0,80.0
19652,Pleasant City,OH,81664,0.0,80.0
19653,Pleasant Dale,NE,38676,0.0,80.0
19654,Pleasant Garden,NC,299684,0.0,80.0
19655,Pleasant Grove,AL,435732,0.0,80.0
19656,Pleasant Grove,AR,11352,0.0,80.0
19657,Pleasant Grove,CA,35376,0.0,80.0
19658,Pleasant Grove,UT,1890592,0.0,80.0
19659,Pleasant Hall,PA,8448,0.0,80.0
19660,Pleasant Hill,CA,1435984,0.0,80.0
19661,Pleasant Hill,IA,453024,0.0,80.0
19662,Pleasant Hill,IL,60544,0.0,80.0
19663,Pleasant Hill,LA,53416,0.0,80.0
19664,Pleasant Hill,MO,558712,0.0,80.0
19665,Pleasant Hill,NC,36784,0.0,80.0
19666,Pleasant Hill,OH,85492,0.0,80.0
19667,Pleasant Hill,OR,109252,0.0,80.0
19668,Pleasant Hill,TN,465652,0.0,80.0
19669,Pleasant Hope,MO,107272,0.0,80.0
19670,Pleasant Lake,IN,94204,0.0,80.0
19671,Pleasant Lake,MI,105248,0.0,80.0
19672,Pleasant Mount,PA,47432,0.0,80.0
19673,Pleasant Plain,OH,109604,0.0,80.0
19674,Pleasant Plains,AR,71544,0.0,80.0
19675,Pleasant Plains,IL,111144,0.0,80.0
19676,Pleasant Prairie,WI,690800,0.0,80.0
19677,Pleasant Ridge,MI,109340,0.0,80.0
19678,Pleasant Shade,TN,93236,0.0,80.0
19679,Pleasant Unity,PA,18964,0.0,80.0
19680,Pleasant Valley,CT,142780,0.0,80.0
19681,Pleasant Valley,IA,13948,0.0,80.0
19682,Pleasant Valley,NY,426976,0.0,80.0
19683,Pleasant View,CO,20724,0.0,80.0
19684,Pleasant View,TN,313324,0.0,80.0
19685,Pleasanton,CA,3116432,0.0,80.0
19686,Pleasanton,KS,90068,0.0,80.0
19687,Pleasanton,NE,37048,0.0,80.0
19688,Pleasanton,TX,608740,0.0,80.0
19689,Pleasantville,IA,126104,0.0,80.0
19690,Pleasantville,NJ,834724,0.0,80.0
19691,Pleasantville,NY,548680,0.0,80.0
19692,Pleasantville,OH,96404,0.0,80.0
19693,Pleasantville,PA,87956,0.0,80.0
19694,Pleasureville,KY,145244,0.0,80.0
19695,Pledger,TX,5676,0.0,80.0
19696,Plentywood,MT,84392,0.0,80.0
19697,Plessis,NY,7040,0.0,80.0
19698,Plevna,KS,13200,0.0,80.0
19699,Plevna,MO,880,0.0,80.0
19700,Plevna,MT,12848,0.0,80.0
19701,Plover,IA,2904,0.0,80.0
19702,Plover,WI,592064,0.0,80.0
19703,Plum Branch,SC,47784,0.0,80.0
19704,Plum City,WI,50424,0.0,80.0
19705,Plumerville,AR,93456,0.0,80.0
19706,Plummer,ID,73656,0.0,80.0
19707,Plummer,MN,25960,0.0,80.0
19708,Plumville,PA,10780,0.0,80.0
19709,Plush,OR,3300,0.0,80.0
19710,Plymouth,CA,104720,0.0,80.0
19711,Plymouth,CT,102124,0.0,80.0
19712,Plymouth,IA,29128,0.0,80.0
19713,Plymouth,IL,57772,0.0,80.0
19714,Plymouth,IN,1013892,0.0,80.0
19715,Plymouth,MA,2423476,0.0,80.0
19716,Plymouth,ME,59224,0.0,80.0
19717,Plymouth,MI,1716836,0.0,80.0
19718,Plymouth,NC,333784,0.0,80.0
19719,Plymouth,NE,31240,0.0,80.0
19720,Plymouth,NH,325600,0.0,80.0
19721,Plymouth,NY,30932,0.0,80.0
19722,Plymouth,OH,148940,0.0,80.0
19723,Plymouth,PA,379764,0.0,80.0
19724,Plymouth,UT,21956,0.0,80.0
19725,Plymouth,VT,24552,0.0,80.0
19726,Plymouth,WA,15488,0.0,80.0
19727,Plymouth,WI,674476,0.0,80.0
19728,Plymouth Meeting,PA,628012,0.0,80.0
19729,Plympton,MA,122804,0.0,80.0
19730,Poca,WV,224224,0.0,80.0
19731,Pocahontas,AR,533764,0.0,80.0
19732,Pocahontas,IA,90376,0.0,80.0
19733,Pocahontas,IL,157476,0.0,80.0
19734,Pocahontas,TN,42416,0.0,80.0
19735,Pocahontas,VA,71896,0.0,80.0
19736,Pocasset,MA,141460,0.0,80.0
19737,Pocasset,OK,27984,0.0,80.0
19738,Pocatello,ID,3382764,0.0,80.0
19739,Pocola,OK,176352,0.0,80.0
19740,Pocomoke City,MD,314644,0.0,80.0
19741,Pocono Lake,PA,145332,0.0,80.0
19742,Pocono Manor,PA,5720,0.0,80.0
19743,Pocono Pines,PA,83996,0.0,80.0
19744,Pocono Summit,PA,129052,0.0,80.0
19745,Poestenkill,NY,74140,0.0,80.0
19746,Point,TX,153780,0.0,80.0
19747,Point Arena,CA,54692,0.0,80.0
19748,Point Baker,AK,4048,0.0,80.0
19749,Point Clear,AL,4576,0.0,80.0
19750,Point Comfort,TX,32208,0.0,80.0
19751,Point Harbor,NC,23320,0.0,80.0
19752,Point Hope,AK,29656,0.0,80.0
19753,Point Lay,AK,8272,0.0,80.0
19754,Point Lookout,NY,59664,0.0,80.0
19755,Point Marion,PA,87340,0.0,80.0
19756,Point Mugu Nawc,CA,2464,0.0,80.0
19757,Point Of Rocks,MD,64284,0.0,80.0
19758,Point Of Rocks,WY,5412,0.0,80.0
19759,Point Pleasant,PA,10956,0.0,80.0
19760,Point Pleasant,WV,390324,0.0,80.0
19761,Point Pleasant Beach,NJ,1047332,0.0,80.0
19762,Point Reyes Station,CA,75240,0.0,80.0
19763,Point Roberts,WA,57200,0.0,80.0
19764,Pointblank,TX,95524,0.0,80.0
19765,Pointe A La Hache,LA,14652,0.0,80.0
19766,Pointe Aux Pins,MI,4136,0.0,80.0
19767,Points,WV,9328,0.0,80.0
19768,Polacca,AZ,77616,0.0,80.0
19769,Poland,IN,128216,0.0,80.0
19770,Poland,ME,233068,0.0,80.0
19771,Poland,NY,89584,0.0,80.0
19772,Polaris,MT,3916,0.0,80.0
19773,Polebridge,MT,3872,0.0,80.0
19774,Polk,MO,9460,0.0,80.0
19775,Polk,NE,22704,0.0,80.0
19776,Polk,OH,98824,0.0,80.0
19777,Polk,PA,98208,0.0,80.0
19778,Polk City,FL,511016,0.0,80.0
19779,Polk City,IA,206448,0.0,80.0
19780,Polkton,NC,267608,0.0,80.0
19781,Pollard,AR,25432,0.0,80.0
19782,Pollock,ID,9592,0.0,80.0
19783,Pollock,LA,349184,0.0,80.0
19784,Pollock,MO,10252,0.0,80.0
19785,Pollock,SD,13992,0.0,80.0
19786,Pollock Pines,CA,383328,0.0,80.0
19787,Pollocksville,NC,92840,0.0,80.0
19788,Pollok,TX,179388,0.0,80.0
19789,Polo,IL,165000,0.0,80.0
19790,Polo,MO,89056,0.0,80.0
19791,Polson,MT,424908,0.0,80.0
19792,Polvadera,NM,18524,0.0,80.0
19793,Pomaria,SC,98076,0.0,80.0
19794,Pomerene,AZ,42064,0.0,80.0
19795,Pomeroy,IA,40128,0.0,80.0
19796,Pomeroy,OH,286000,0.0,80.0
19797,Pomeroy,PA,7480,0.0,80.0
19798,Pomeroy,WA,96580,0.0,80.0
19799,Pomfret,MD,72644,0.0,80.0
19800,Pomfret Center,CT,195008,0.0,80.0
19801,Pomona,CA,6720560,0.0,80.0
19802,Pomona,IL,12144,0.0,80.0
19803,Pomona,KS,95700,0.0,80.0
19804,Pomona,MO,87736,0.0,80.0
19805,Pomona,NJ,104324,0.0,80.0
19806,Pomona,NY,431156,0.0,80.0
19807,Pomona Park,FL,308088,0.0,80.0
19808,Pompano Beach,FL,18233072,0.0,80.0
19809,Pompeii,MI,7920,0.0,80.0
19810,Pompey,NY,2684,0.0,80.0
19811,Pompeys Pillar,MT,12144,0.0,80.0
