City,State,Income,IncomeErr,IncomePerCap,IncomePerCapErr
Kempner,TX,49630.0,2600.0,23772.0,1189.0
Kenai,AK,63684.0,2337.0,31537.0,975.0
Kendrick,ID,38837.0,2225.0,20079.0,1784.0
Kenilworth,UT,46900.0,3014.0,21287.0,901.0
Kennard,TX,34295.0,3835.0,19766.0,1409.0
Kennedy,AL,34680.0,2112.0,19545.0,1183.0
Kennedy,NY,42993.0,986.0,22903.0,450.0
Kennett,MO,29238.0,2638.0,16902.0,784.0
Kensington,KS,43848.0,2126.0,27315.0,2566.0
Kent,NY,46359.0,1765.0,22070.0,780.0
Kent,OH,52552.0,1217.0,26042.0,539.0
Kenton,OH,42703.0,2098.0,20332.0,1063.0
Kenton,OK,46680.0,5886.0,26981.0,2872.0
Keo,AR,53631.0,1815.0,23555.0,591.0
Keota,OK,35252.0,2314.0,18858.0,763.0
Kermit,TX,55756.0,7889.0,22656.0,1756.0
Kernersville,NC,45651.0,746.0,26762.0,420.0
Kewanee,IL,53480.0,1445.0,27402.0,709.0
Kilmarnock,VA,51885.0,3617.0,31280.0,2311.0
Kinderhook,IL,40588.0,1689.0,21594.0,905.0
King And Queen Court Hous,VA,48292.0,3864.0,25498.0,2127.0
King Ferry,NY,52082.0,1304.0,25786.0,486.0
King Salmon,AK,79750.0,8886.0,38267.0,5769.0
King William,VA,62031.0,3513.0,28300.0,1943.0
Kingfield,ME,42811.0,2003.0,22980.0,989.0
Kingman,KS,45288.0,1549.0,23578.0,745.0
Kingsland,AR,43158.0,4010.0,21905.0,1649.0
Kingsport,TN,40346.0,883.0,24544.0,557.0
Kingston,NY,58918.0,1428.0,30732.0,687.0
Kingston,OK,40475.0,2164.0,20339.0,1000.0
Kingston,UT,35980.0,2542.0,17493.0,1757.0
Kirksville,MO,37516.0,3100.0,19671.0,950.0
Kirkville,IA,42095.0,1372.0,22716.0,1033.0
Kirkwood,IL,43699.0,3315.0,22876.0,1188.0
Kissimmee,FL,44254.0,1296.0,19165.0,450.0
Kite,GA,34438.0,5003.0,16954.0,1320.0
Klamath Falls,OR,40336.0,1774.0,22177.0,691.0
Klamath River,CA,37170.0,1702.0,22561.0,842.0
Klingerstown,PA,45535.0,1071.0,23682.0,431.0
Klondike,TX,45197.0,1896.0,21888.0,566.0
Knippa,TX,38568.0,3257.0,18135.0,1063.0
Krakow,WI,47861.0,1484.0,24638.0,658.0
Kress,TX,37040.0,5722.0,18437.0,2146.0
Krypton,KY,32667.0,3938.0,18910.0,1288.0
Kulm,ND,42277.0,6730.0,28735.0,2666.0
La Crosse,IN,63926.0,1956.0,29922.0,745.0
La Grande,OR,43822.0,2257.0,23764.0,1297.0
La Junta,CO,36791.0,5397.0,13544.0,3892.0
La Plata,MO,36976.0,2057.0,19738.0,985.0
La Plata,PR,17307.0,1385.0,8867.0,555.0
La Pryor,TX,26672.0,5798.0,13813.0,1466.0
La Push,WA,47253.0,1606.0,27000.0,702.0
Labelle,FL,34877.0,3327.0,17879.0,2072.0
Lackey,VA,81749.0,3290.0,35876.0,1036.0
Lacrosse,WA,36631.0,1859.0,21188.0,772.0
Lafayette,CO,70961.0,1552.0,39074.0,741.0
Lagrange,WY,42689.0,4929.0,25105.0,1946.0
Lajas,PR,13215.0,1389.0,6974.0,530.0
Lake Ann,MI,56189.0,2327.0,34322.0,1938.0
Lake Benton,MN,49575.0,3416.0,26910.0,1232.0
Lake Butler,FL,39163.0,2891.0,12291.0,1018.0
Lake George,NY,56798.0,2402.0,30611.0,927.0
Lake Minchumina,AK,38491.0,1654.0,20698.0,760.0
Lake Oswego,OR,65965.0,1014.0,34047.0,567.0
Lake Placid,FL,35093.0,1209.0,21117.0,895.0
Lake Village,IN,46895.0,5423.0,23154.0,1158.0
Lake Wales,FL,43162.0,880.0,21196.0,282.0
Lakeville,CT,72061.0,1357.0,38530.0,935.0
Lakota,IA,51496.0,2160.0,28952.0,1134.0
Lamar,MS,35280.0,4070.5,19491.0,2374.0
Lamesa,TX,55682.0,14419.0,26130.0,3258.0
Lamont,IA,56150.0,2046.0,29045.0,2128.0
Lamont,KS,38838.0,2724.0,23335.0,2227.0
Lampasas,TX,49732.0,3192.0,26578.0,1593.0
Lancaster,SC,44016.0,1892.0,22647.0,899.0
Land O' Lakes,FL,45064.0,745.0,24455.0,449.0
Landrum,SC,43907.0,1122.0,22618.0,454.0
Lane City,TX,45176.0,3770.0,21581.0,834.0
Lanesville,IN,54914.0,1800.0,28116.0,856.0
Lanexa,VA,73041.0,6494.0,33689.0,2344.0
Langlois,OR,40884.0,3055.0,24682.0,1236.0
Langtry,TX,42174.0,1917.0,18632.0,1000.0
Lansing,NC,36267.0,1102.0,21269.0,1397.0
Laquey,MO,47931.0,2529.0,19568.0,782.0
Laredo,TX,38862.0,1215.0,15096.0,390.0
Lares,PR,11905.0,937.0,7598.0,580.0
Larose,LA,51030.0,1656.0,25303.0,801.0
Las Marias,PR,13944.0,2026.0,6792.0,604.0
Las Piedras,PR,18771.0,1557.0,9791.0,1183.5
Laurel,IN,39379.0,3200.0,20508.0,1250.0
Laurel,MT,58259.0,3134.0,29217.0,1775.0
Lavalette,WV,36318.0,1884.0,19867.0,959.0
Lavina,MT,40938.0,5716.0,21562.0,2711.0
Lawndale,NC,39360.0,1483.0,20263.0,598.0
Lawrence,KS,50939.0,1104.0,27611.0,898.0
Lawrence,MA,69068.0,1020.0,36212.0,491.0
Le Roy,MN,51665.0,1872.0,26348.0,626.0
Le Sueur,MN,60632.0,1413.0,28483.0,771.0
Leadore,ID,34329.0,3194.0,22134.0,1625.0
Leakesville,MS,40176.0,6892.0,15728.0,1575.0
Leakey,TX,36523.0,5924.0,19549.0,2586.0
Leasburg,NC,39987.0,2175.0,20423.0,1097.5
Lebo,KS,57433.0,3784.0,29382.0,1245.0
Ledger,MT,46286.0,7209.5,22844.0,2862.0
Leeds,ND,41296.0,1869.0,20697.0,1540.0
Leesburg,TX,37851.0,3394.0,19738.0,1833.0
Leicester,NC,37904.0,3017.0,21076.0,1270.0
Leitchfield,KY,35030.0,2737.0,19902.0,1864.0
Lemoyne,NE,39375.0,5889.0,22035.0,5722.0
Lena,IL,53221.0,1951.0,29362.0,1319.0
Lena,MS,32935.0,1376.0,17256.0,1446.0
Lenoir City,TN,51107.0,2900.0,27466.0,1468.0
Lenore,WV,33221.0,2234.0,20417.0,1085.0
Leonard,ND,56500.0,3836.0,30779.0,2420.0
Leoti,KS,57171.0,6871.0,23367.0,3096.0
Leroy,MI,38999.0,1564.0,19205.0,543.0
Leslie,AR,33083.0,2407.0,18533.0,1690.0
Letcher,KY,30333.0,2764.0,17194.0,1010.0
Letohatchee,AL,25876.0,2478.0,18429.0,2698.0
Lettsworth,LA,43825.0,4227.0,25024.0,1863.0
Levan,UT,54761.0,3523.0,18447.0,999.0
Lewis,KS,47303.0,3173.0,25584.0,1557.0
Lewisport,KY,50476.0,3754.0,22330.0,1101.0
Lewiston,UT,50497.0,1200.0,20223.0,464.0
Lewistown,MT,40881.0,3795.0,26111.0,2156.0
Lexington,KY,47493.0,1836.5,26825.5,967.0
Lexington,VA,34017.0,5075.0,14792.0,5436.0
Liberty,IN,44277.0,5063.0,21487.0,1119.0
Liberty,NE,41161.0,3629.0,29030.0,3329.0
Lidgerwood,ND,57125.0,2479.0,32280.0,1699.0
Lima,OH,49188.5,2028.0,24324.5,670.0
Lincoln,IL,50539.0,2403.0,21786.0,1811.0
Lincoln,KS,44276.0,5491.0,24953.0,2154.0
Lincoln,MT,56197.0,2219.0,28476.0,889.0
Lincoln,NE,51830.0,660.0,27764.0,340.0
Linden,MI,75204.0,906.0,33619.0,422.0
Linden,TN,31425.0,3353.0,18340.0,3361.0
Lineville,IA,43358.0,2705.0,23009.0,1279.0
Linn,WV,37536.0,4352.0,17115.0,1739.0
Linneus,MO,37997.0,2442.0,19889.0,830.0
Lisbon,OH,44497.0,1487.0,23348.0,691.0
Lisbon Falls,ME,47537.0,1689.0,25011.0,734.0
Litchfield,IL,51206.0,2031.0,25962.0,704.0
Litchfield,MI,41961.0,1342.0,21291.0,629.0
Litchfield,MN,55042.0,2206.0,27313.0,766.0
Litchfield,NE,46366.0,4242.0,26416.0,2225.0
Lithonia,GA,51376.0,634.0,29486.0,395.0
Little Eagle,SD,31676.0,2633.0,13848.0,1254.0
Little Falls,NJ,59739.0,1370.0,27643.0,403.0
Little Mountain,SC,40127.0,2476.0,21267.0,789.0
Little River,AL,50254.0,1263.0,27317.0,711.0
Little Suamico,WI,52765.0,1952.0,26914.0,774.0
Littlefork,MN,42919.0,2720.0,25398.0,1651.0
Livingston,LA,58251.0,2946.0,25999.0,785.0
Loachapoka,AL,44570.0,2152.0,24356.0,772.0
Lockhart,TX,47233.0,2036.0,20667.0,975.0
Locust,NC,40910.0,1655.0,20990.0,629.0
Locust Grove,OK,38694.0,2794.0,19509.0,855.0
Locust Hill,VA,54654.0,2879.0,30297.0,2281.0
Logan,NM,29113.0,2095.0,17335.0,1212.0
Logan,OH,42170.0,2367.0,21360.0,859.0
Loiza,PR,18718.0,919.0,8665.0,653.0
Lombard,IL,79658.0,899.0,39336.0,402.0
Lonaconing,MD,42991.5,2138.0,23511.0,1019.0
Long Beach,MS,41722.0,997.0,22120.0,510.0
Long Branch,TX,48146.0,2260.5,23982.5,1292.5
Long Pine,NE,36078.0,8503.0,26390.0,2957.0
Longford,KS,52479.0,3884.0,26260.0,1295.0
Longview,TX,47639.0,1690.0,24364.0,706.0
Longville,MN,46531.0,916.0,25720.0,975.0
Lontetree,WY,56569.0,4738.0,25772.0,1763.0
Lookout Mountain,GA,46434.0,4152.0,21547.0,1324.0
Lorman,MS,20743.0,3683.0,12601.0,1631.0
Los Angeles,CA,56196.0,270.0,28337.0,113.0
Los Gatos,CA,67256.0,1534.0,33241.0,520.0
Lost City,WV,40303.0,3536.0,22195.0,1895.0
Lost Creek,KY,25817.0,1366.0,15737.0,893.0
Louisiana,MO,41750.0,2988.0,19005.0,842.0
Louisville,KY,48695.0,711.0,28822.0,339.0
Lovelady,TX,32698.0,2434.0,17570.0,986.0
Lubbock,TX,46075.0,738.0,24510.0,431.0
Luck,WI,41135.0,1421.0,23963.0,790.0
Ludell,KS,41579.0,4775.0,27559.0,2657.0
Lueders,TX,48750.0,6801.0,23826.0,2169.0
Lufkin,TX,44223.0,1611.0,21688.0,1161.0
Lulu,FL,41926.0,1816.0,20563.0,856.0
Lumberton,NJ,78621.0,1237.0,37255.0,449.0
Luning,NV,38923.0,10131.0,24146.0,2473.0
Luquillo,PR,18170.0,1620.0,10284.0,670.0
Luray,SC,25327.0,3046.0,12199.0,1408.0
Luray,TN,40167.0,5973.0,19440.0,1531.0
Lusk,WY,40398.0,12268.0,25272.0,3346.0
Lutcher,LA,51107.0,5713.0,24071.0,1104.0
Luverne,MN,46990.0,2056.0,26842.0,2120.0
Luverne,ND,53141.0,3395.0,33016.0,2668.0
Lyford,TX,26495.0,3380.0,11413.0,842.0
Lyle,MN,49427.0,1840.0,26265.0,1099.0
Lynchburg,MO,39712.0,2881.0,19567.0,892.0
Lynchburg,VA,45370.333333333336,2211.3333333333335,23261.0,1056.6666666666667
Lyndhurst,NJ,85806.0,994.0,44002.0,567.0
Lyndhurst,VA,54558.0,1909.0,27000.0,1333.0
Lyons,GA,32954.0,3721.0,18330.0,1270.5
Lyons,NE,47429.0,3014.0,24332.0,1102.0
Lysite,WY,52773.0,2488.0,25293.0,868.0
Lytton,IA,44921.0,2895.0,26524.0,1268.0
Macksburg,IA,53293.0,2833.5,27456.0,1511.0
Macon,GA,42631.5,2199.0,23565.0,2715.5
Madeline,CA,51555.0,2789.0,19274.0,1210.0
Madison,CT,61640.0,688.0,32852.0,302.0
Madison,FL,32164.0,2184.0,16274.0,1081.0
Madison,SD,54535.0,6019.0,29610.0,2143.0
Magnolia,IL,56358.0,5810.0,29918.0,1879.0
Magnolia,KY,36780.0,3923.5,20066.5,1656.0
Magnolia,TX,51348.0,5021.0,22849.0,1144.0
Maiden,NC,49215.0,2020.0,26439.0,914.0
Malcom,IA,51006.0,2327.0,26018.0,1303.0
Malvern,OH,47075.0,2436.0,23706.0,1157.0
Mammoth Cave,KY,41710.0,3938.0,20304.0,1432.0
Manakin Sabot,VA,79330.0,5125.0,46366.0,3545.0
Manassa,CO,36652.0,4979.0,18844.0,1732.0
Manassas,VA,73209.0,4077.0,28794.0,1656.0
Manati,PR,18162.0,1311.0,10190.0,477.0
Mancelona,MI,40534.0,1337.0,21320.0,1200.0
Mancos,CO,60278.0,1974.0,31822.0,1114.0
Manhattan,KS,44437.0,1711.0,23992.0,1009.0
Manitou,OK,37759.0,4087.0,19057.0,1221.0
Mankato,KS,40553.0,3513.0,23002.0,1952.0
Mannboro,VA,56850.0,7882.0,24868.0,1949.0
Manokotak,AK,54173.0,1651.0,22257.0,1264.0
Mansfield,GA,49179.0,1840.0,21717.0,751.0
Mansfield,MO,29778.0,2755.0,18481.0,2017.0
Mansfield,SD,53100.0,2170.0,28841.0,1227.0
Mansfield Center,CT,79626.0,1920.0,35446.0,923.0
Manville,RI,49743.0,837.0,27162.0,391.0
Many,LA,38828.0,2100.0,22605.0,985.0
Maple Park,IL,54101.0,2012.0,24025.0,694.0
Maplewood,WI,51928.0,1473.0,30920.0,1300.0
Marathon,TX,38395.0,5230.0,27265.0,3748.0
Mardela Springs,MD,52278.0,1532.0,26241.0,905.0
Marengo,IA,59375.0,5982.0,29022.0,1253.0
Marengo,IN,38695.0,3428.0,18835.0,914.0
Marengo,WI,39381.0,1885.0,22196.0,828.0
Margaretville,NY,43720.0,2374.0,23835.0,881.0
Maria Stein,OH,53099.0,2186.0,24978.0,774.0
Marianna,FL,34510.0,2159.0,16536.0,1498.0
Maricao,PR,12606.0,2893.0,5878.0,709.0
Marienthal,KS,51850.0,10573.0,30179.0,3233.0
Marienville,PA,35533.0,2164.0,13645.0,1128.0
Marietta,GA,65873.0,1188.0,33778.0,462.0
Marietta,MN,49903.0,2122.0,29541.0,1423.0
Marietta,MS,32945.0,3978.0,17644.0,1437.0
Marine On Saint Croix,MN,83706.0,1524.0,38461.0,614.0
Marion,IN,48375.0,1582.0,23463.5,969.0
Marion,VA,37983.0,1553.0,21927.0,1508.0
Marland,OK,48285.0,3830.0,25368.0,2263.0
Marmaduke,AR,41286.0,1835.0,20689.0,745.0
Marmarth,ND,55000.0,9245.0,34597.0,5686.0
Marshall,IL,48104.0,2285.0,25566.5,1441.0
Marshall,NC,45167.0,1056.0,27066.0,652.0
Marshall,OK,55299.0,2911.0,27402.0,1934.0
Marshall,TX,45974.0,2696.0,24114.0,1403.0
Marshallberg,NC,48457.0,1644.0,28991.0,938.0
Martha,KY,35935.0,4264.0,18890.0,1474.0
Martin,GA,40315.0,2971.0,20001.0,1226.0
Martin,OH,53914.0,2059.0,29343.0,893.0
Martinsville,VA,29587.0,3621.0,21899.0,1631.0
Marysville,CA,43444.0,1068.0,24259.0,637.0
Marysville,IN,51699.0,1510.0,25470.0,737.0
Maryville,IL,53431.0,1065.0,28337.0,523.0
Mason,IL,52224.0,2392.0,26775.0,1121.0
Mason,TX,54859.0,3635.0,30859.0,1798.0
Mass City,MI,34459.0,2047.0,21896.0,894.0
Matlock,IA,61627.0,2482.0,26029.0,1028.0
Matthews,NC,65903.0,1399.0,29662.0,588.0
Mattoon,IL,39588.0,2470.0,23525.0,1244.0
Mauk,GA,36242.0,2618.0,19077.0,1910.0
Maunabo,PR,19541.0,2736.0,8374.0,1191.0
Maxton,NC,30958.0,1678.0,15849.0,604.0
Maxwell,IN,66606.0,1913.0,29058.0,905.0
May,OK,48359.0,3286.0,24364.0,2251.0
Mayaguez,PR,16499.0,1125.0,9500.0,677.0
Mayer,AZ,44748.0,1150.0,25418.0,509.0
Mayesville,SC,30954.0,2333.0,15662.0,997.0
Mayo,FL,35864.0,8175.0,19404.0,3872.0
Mayslick,KY,33605.0,3966.5,20349.5,2378.5
Maywood,NE,49634.0,2380.0,25837.0,1982.0
McAlpin,FL,36289.0,2169.0,18573.0,850.0
McClure,PA,41288.0,1473.0,20769.0,622.0
McColl,SC,30767.0,2641.0,15682.0,803.0
McCool,MS,30692.0,2878.0,17464.0,1197.0
McEwen,TN,41949.0,1987.0,22329.0,1367.0
McLeansboro,IL,44159.0,8254.0,24110.0,1974.0
McLouth,KS,57236.0,2104.0,26227.0,904.0
McMechen,WV,45182.0,2848.0,23543.0,992.0
McMinnville,TN,27373.0,2183.0,16356.0,1284.0
McNeill,MS,40976.0,1830.0,19786.0,783.0
Mcarthur,CA,37860.0,4210.0,21001.0,1668.0
Mcdaniel,MD,58228.0,4949.0,38317.0,1977.0
Meadows Of Dan,VA,33982.0,4111.0,19311.0,1317.0
Meally,KY,35570.0,1792.0,18436.0,1267.0
Means,KY,31503.0,3675.0,16768.0,1280.0
Medford,WI,45420.0,1719.0,24300.0,815.0
Mediapolis,IA,44423.0,1418.0,24614.0,890.0
Medical Lake,WA,50079.0,692.0,26093.0,324.0
Medicine Bow,WY,42834.0,2677.0,24946.0,1188.0
Medicine Lodge,KS,51811.0,4410.0,28174.0,1898.0
Medora,IL,53271.0,1829.0,25901.0,1291.0
Medora,ND,70469.0,18110.0,42729.0,6507.0
Meeker,CO,56590.0,3065.0,27574.0,844.0
Meherrin,VA,41697.0,3991.0,17901.0,1350.0
Melbourne,AR,32630.0,2526.0,18995.0,1195.0
Melbourne,IA,53351.0,1636.0,24648.0,789.0
Melrose,IA,43849.0,3133.5,24703.0,2292.5
Melvin,IL,49947.0,2078.0,26010.0,1250.0
Melvin,TX,48368.0,5302.0,15820.0,1589.0
Memphis,TN,46224.0,707.0,26285.0,285.0
Mena,AR,33702.0,1934.0,19004.0,1861.0
Menard,TX,34464.0,7243.0,22016.0,5782.0
Mendenhall,MS,35375.0,2222.0,17412.0,1293.0
Menno,SD,45075.0,2524.0,27880.0,2388.0
Menomonie,WI,49788.0,2028.0,24098.0,885.0
Mentone,IN,52821.0,1366.0,26011.0,722.0
Mentor,MN,50332.0,2974.0,25183.0,1261.0
Meraux,LA,42753.0,1795.0,20160.0,738.0
Meredosia,IL,47222.0,4237.0,24978.0,1644.0
Meriden,KS,54077.0,3921.0,25038.0,1414.0
Meridian,CA,52017.0,1350.0,23689.0,608.0
Merrill,WI,49721.0,2124.0,25856.0,830.0
Merrimack,NH,71244.0,998.0,35242.0,519.0
Merry Point,VA,50374.0,5580.0,31062.0,2249.0
Meta,MO,39700.0,5064.0,20731.0,1432.0
Metter,GA,30185.0,3111.0,16897.0,1833.0
Metz,WV,45467.0,1935.0,26314.0,729.0
Meyers Chuck,AK,48603.0,6199.0,30089.0,2339.0
Miami,FL,43129.0,454.0,23850.0,224.0
Miami,MO,40101.0,2635.0,20339.0,922.0
Miami,NM,32380.0,3520.0,20534.0,1401.0
Miami,OK,38876.0,2457.0,19623.0,807.0
Miami,TX,63889.0,9057.0,31314.0,4211.0
Michigamme,MI,45409.0,1226.0,23785.0,693.0
Middleton,MI,41912.0,1381.0,19618.0,593.0
Middletown,CT,79893.0,2048.0,41277.0,990.0
Midkiff,TX,46131.0,11710.0,22751.0,2527.0
Midland,IN,45397.0,3040.0,22767.0,1090.0
Midland,NC,54720.0,1592.0,26183.0,591.0
Midland,TX,68806.0,2877.0,35537.0,1241.0
Midlothian,VA,75252.5,2291.0,32665.0,973.5
Midvale,ID,34775.0,3150.0,18343.0,1129.0
Midville,GA,33641.0,2365.0,17546.0,1012.0
Midway,TX,39390.0,3449.0,15894.0,2005.0
Midway,UT,66486.0,4869.0,26397.0,1329.0
Mikado,MI,37317.0,1289.0,23486.0,1397.0
Milford,NE,55700.0,3300.5,25039.5,1165.0
Milford,UT,50282.0,6403.0,21405.0,1632.0
Mill Hall,PA,45078.0,1980.0,21937.0,974.0
Mill Spring,MO,33750.0,2295.0,18748.0,1900.0
Millboro,VA,43646.0,7122.0,32166.0,8510.0
Miller,SD,47163.0,5138.0,29723.0,2284.0
Millersburg,PA,53754.0,1007.0,29461.0,635.0
Milligan,NE,52316.0,2682.0,27875.0,1597.0
Mills,NE,38625.0,7440.0,26666.0,3546.0
Millstone,NJ,100667.0,1308.0,48791.0,852.0
Millwood,GA,32921.0,2783.0,17561.0,1549.5
Milner,GA,40344.0,2660.0,19217.0,1188.0
Milnor,ND,55390.0,3981.0,28413.0,1053.0
Milton,FL,58923.0,2469.0,27892.0,863.0
Milton,IA,46999.5,2800.5,23567.5,1849.5
Milton,KY,41439.0,2384.0,20129.0,1401.0
Milton,PA,54648.0,3219.0,30272.0,1474.0
Milton,WV,37396.0,1951.0,21801.0,913.5
Miltonvale,KS,39282.0,2669.0,22441.0,1814.0
Milwaukee,WI,43873.0,593.0,24984.0,236.0
Minden,IA,51976.0,1225.0,27057.0,825.0
Minden,LA,33681.0,2328.0,20248.0,1069.0
Minden,NV,58535.0,2413.0,33057.0,1396.0
Mineral,VA,57829.0,3890.0,28323.0,2281.0
Mineral City,OH,45310.0,1405.0,23314.0,751.0
Mingo Junction,OH,41942.0,1105.0,23188.0,708.0
Minnesota Lake,MN,50061.0,1511.0,26440.0,893.0
Minong,WI,42368.0,1584.0,25575.0,1000.0
Minot,ND,61393.0,1688.0,31215.0,1011.0
Minter,AL,27306.0,2075.0,17808.0,788.0
Minturn,AR,32379.0,2333.0,17312.0,763.0
Minturn,CO,72214.0,3789.0,38193.0,1999.0
Mission,SD,31128.0,4700.0,11616.0,931.0
Mitchell,IN,45875.0,1842.0,23404.0,1025.0
Mitchell,NE,45992.0,1340.0,25064.0,1344.0
Mitchell,OR,33487.0,5978.0,23535.0,2599.0
Moab,UT,41398.0,3589.5,19144.5,1459.0
Moatsville,WV,37066.0,2601.0,18039.0,1171.0
Mobile,AL,43809.0,999.0,22953.0,363.0
Moca,PR,14427.0,984.0,7685.0,512.0
Modale,IA,53567.0,2881.0,26910.0,1030.0
Model,CO,32311.0,3221.0,19228.0,1099.0
Mohall,ND,65125.0,7153.0,31281.0,2405.0
Molena,GA,51338.0,3370.0,23150.0,1428.0
Moline,IL,48817.0,1292.0,26391.0,505.0
Monarch,MT,45205.0,1461.0,25870.0,736.0
Monmouth,OR,52821.0,1699.0,23967.0,679.0
Monongahela,PA,56450.0,949.0,30605.0,495.0
Monroe,AR,27647.0,2257.0,17470.0,1419.0
Monroe,ME,44082.0,1630.0,24473.0,801.0
Monroe,SD,56954.0,3335.0,30086.0,2938.0
Monroe Center,IL,54849.0,1940.0,27451.0,835.0
Monterey,IN,42208.0,2646.0,20899.0,1239.0
Monterey,TN,30259.0,2701.0,16539.0,1319.0
Monterville,WV,36827.0,3486.0,21847.0,1784.0
Montezuma,NM,29237.0,2717.0,17849.0,1207.0
Montgomery,AL,44369.0,1030.0,25138.0,526.0
Montgomery,LA,39914.0,2467.0,17987.0,821.0
Montgomery,WV,36293.0,1836.0,19232.0,790.0
Monticello,AR,32819.0,2479.0,17481.0,1227.0
Monticello,FL,43355.0,5203.0,21080.0,1596.0
Monticello,IL,66261.0,4430.0,32724.0,1594.0
Monticello,KY,30720.0,1909.0,17010.0,1037.0
Monticello,NY,50710.0,1669.0,25742.0,800.0
Monticello,WI,56219.0,1984.0,28187.0,690.0
Montross,VA,47288.0,6065.0,19407.0,2172.0
Moore Haven,FL,36771.0,2562.0,16980.0,1420.0
Moorefield,KY,36097.0,3292.0,20039.0,1531.0
Moran,TX,40981.0,3389.0,22387.0,1789.0
Moran,WY,75325.0,7370.0,44231.0,4473.0
Morenci,AZ,51628.0,5310.0,21994.0,1533.0
Moreno Valley,CA,56603.0,478.0,23783.0,187.0
Morgan,UT,74314.0,8666.0,27312.0,2006.0
Morgantown,KY,33536.0,4414.0,18502.0,1212.0
Morovis,PR,18016.0,1334.0,9918.0,1103.0
Morris,MN,52302.0,3546.0,25739.0,1450.0
Morrison,MO,52693.0,2164.0,23918.0,922.0
Morrison,TN,41590.0,1925.0,21680.0,903.0
Morrisville,NY,54145.0,1926.0,25984.0,703.0
Morrow,LA,33739.0,3075.0,18967.0,803.0
Mosby,MT,39732.0,7636.0,26142.0,3618.0
Moscow,KS,56484.0,4096.0,24362.0,2046.0
Moscow,PA,46271.0,814.0,25608.0,390.0
Mosheim,TN,35196.0,957.0,20398.0,810.0
Moss,TN,28804.0,3963.0,16881.0,1684.0
Moss Point,MS,48406.0,1098.0,24001.0,666.0
Mossyrock,WA,44100.0,1437.0,22480.0,663.0
Moulton,AL,40003.0,2651.0,21369.0,1033.0
Moultrie,GA,32409.0,1672.0,17353.0,976.0
Mound City,SD,45170.0,7787.0,30998.0,6887.0
Mound Valley,KS,41439.0,2132.0,21006.0,813.0
Mounds,OK,38843.0,1488.0,20313.0,578.0
Mount Airy,NC,36164.0,1126.0,20330.0,553.0
Mount Ayr,IA,47042.0,3689.0,26557.0,2281.0
Mount Berry,GA,41549.0,1582.0,21218.0,778.0
Mount Blanchard,OH,47555.0,2512.0,24246.0,911.0
Mount Carmel,IL,47491.0,4371.0,24155.0,1049.0
Mount Eden,KY,63000.0,3435.0,27016.0,1407.0
Mount Hermon,LA,30705.0,1997.0,17745.0,1025.0
Mount Perry,OH,41130.0,1241.0,21274.0,519.0
Mount Pleasant,IA,49321.0,2690.0,23439.0,1238.0
Mount Pleasant,MI,39377.0,1283.0,20518.0,553.0
Mount Pleasant,PA,52247.0,551.0,29472.0,410.0
Mount Pleasant,UT,50323.0,2784.0,16965.0,740.0
Mount Prospect,IL,55251.0,327.0,31013.0,174.0
Mount Sterling,KY,33483.0,2421.0,18719.0,2900.0
Mount Sterling,MO,42826.0,3673.0,22845.0,1743.0
Mount Vernon,KY,33787.5,1889.5,17879.0,829.5
Mount Vernon,SD,49991.0,3149.0,25881.0,1362.0
Mountain Home A F B,ID,43848.0,2110.0,21326.0,1275.0
Mountain View,CA,96310.0,783.0,43880.0,313.0
Mountain View,OK,39909.0,2008.0,23260.0,2775.0
Mountville,SC,38515.0,1958.0,20072.0,969.0
Moweaqua,IL,47850.0,3017.0,23697.0,1052.0
Mt Zion,IL,47176.0,1177.0,26895.0,713.0
Muenster,TX,52406.0,3128.0,26742.0,1252.0
Mullen,NE,37317.0,2402.0,22949.0,3354.0
Mullica Hill,NJ,76727.0,1478.0,34025.0,400.0
Muncie,IN,38830.0,977.0,21179.0,595.0
Muncy Valley,PA,44189.0,2477.0,25054.0,993.0
Mundelein,IL,78026.0,980.0,39299.0,443.0
Munford,AL,35155.0,1837.0,19598.0,623.0
Murchison,TX,44002.0,3095.0,23257.0,1221.0
Murdo,SD,35972.0,11547.0,26103.0,3520.0
Murphysboro,IL,33871.0,2317.0,21147.0,1003.0
Murrayville,GA,40888.0,2526.0,21718.0,1689.0
Murrayville,IL,45978.0,1677.0,24586.0,712.0
Muscoda,WI,44810.0,1853.0,23765.0,1183.0
Nahunta,GA,37206.0,4662.0,17276.0,1109.0
Nancy,KY,28573.0,2414.0,15475.0,946.0
Nantucket,MA,84057.0,7361.0,45000.0,3801.0
Naranjito,PR,17423.0,1787.0,9347.0,1337.0
Nardin,OK,42134.0,1434.0,23044.0,567.0
Narrows,VA,45294.0,3389.0,20169.0,2728.0
Nashville,TN,48368.0,869.0,29589.0,372.0
Natchez,MS,28869.0,1872.0,17669.0,1199.0
Natchitoches,LA,31345.0,1707.0,19883.0,1138.0
Naylor,MO,32444.0,3708.0,17315.0,1199.0
Nekoma,KS,38854.0,4377.0,24843.0,1414.0
Nelson,WI,50196.0,2227.0,26170.0,766.0
Neopit,WI,35343.0,3363.0,14482.0,1173.0
Neosho,MO,38368.0,2156.0,18498.0,803.0
Neshkoro,WI,45166.0,1581.0,23977.0,926.0
Nevada,MO,40693.0,2062.0,20479.0,1200.0
Nevis,MN,47486.0,1961.0,25725.0,698.0
