City,population,minimum_age,maximum_age
Garland,102607,0.0,84.0
Garland City,4524,5.0,84.0
Garnavillo,9706,0.0,84.0
Garner,25016,0.0,84.0
Garnerville,9584,0.0,84.0
Garnett,19989,0.0,84.0
Garrard,11518,0.0,84.0
Garrattsville,7497,0.0,84.0
Garretson,5427,0.0,69.0
Garrett,35373,0.0,84.0
Garrett Park,9090,0.0,84.0
Garrettsville,6376,10.0,84.0
Garrison,74754,0.0,84.0
Garrochales,5486,0.0,84.0
Garryowen,10077,0.0,84.0
Garvin,12786,0.0,84.0
Garwin,2905,0.0,84.0
Garwood,18453,0.0,84.0
Gary,82317,0.0,84.0
Garysburg,7859,0.0,84.0
Garyville,9504,0.0,84.0
Gas City,4923,5.0,84.0
Gasburg,11133,0.0,84.0
Gasport,5327,5.0,84.0
Gasquet,5542,0.0,84.0
Gassaway,13544,0.0,84.0
Gassville,9619,0.0,84.0
Gaston,25630,0.0,84.0
Gastonia,23647,0.0,84.0
Gate,7489,0.0,74.0
Gate City,11760,0.0,84.0
Gates,28224,0.0,84.0
Gates Mills,9180,0.0,84.0
Gatesville,50492,0.0,84.0
Gateway,6043,0.0,84.0
Gatewood,9722,0.0,79.0
Gatlinburg,8008,0.0,84.0
Gattman,13056,0.0,84.0
Gatzke,7073,5.0,84.0
Gauley Bridge,7364,0.0,84.0
Gause,9081,0.0,84.0
Gautier,6347,5.0,84.0
Gay,11583,0.0,84.0
Gaylesville,5574,0.0,84.0
Gaylord,32734,0.0,84.0
Gaylordsville,7892,5.0,84.0
Gays,6645,0.0,84.0
Gays Creek,9477,5.0,84.0
Gays Mills,4658,0.0,84.0
Gayville,6519,0.0,79.0
Gazelle,6805,0.0,84.0
Geary,11527,0.0,84.0
Geddes,6870,5.0,84.0
Geff,5761,0.0,84.0
Geigertown,6015,0.0,84.0
Geismar,6052,0.0,84.0
Gem,7366,0.0,84.0
Genesee,27144,0.0,84.0
Geneseo,20701,0.0,84.0
Geneva,89441,0.0,84.0
Genoa,64230,0.0,84.0
Genoa City,4598,5.0,79.0
Gentry,16646,0.0,84.0
Gentryville,9634,0.0,84.0
George,20994,0.0,84.0
George West,8113,0.0,84.0
Georges Mills,7134,0.0,84.0
Georgetown,172766,0.0,84.0
Georgiana,8097,0.0,84.0
Gepp,6845,0.0,84.0
Gerald,7217,0.0,84.0
Geraldine,18982,5.0,84.0
Gerber,13234,0.0,79.0
Gering,10450,5.0,84.0
Gerlach,9360,0.0,84.0
Gerlaw,10469,0.0,84.0
German Valley,7587,5.0,74.0
Germansville,5986,0.0,79.0
Germanton,15431,5.0,84.0
Germantown,84497,0.0,84.0
Germfask,8218,0.0,79.0
Geronimo,9757,0.0,79.0
Gerrardstown,9043,0.0,84.0
Gerry,9968,0.0,84.0
Gerton,4698,0.0,84.0
Gervais,7662,0.0,84.0
Gettysburg,20221,0.0,84.0
Getzville,5151,0.0,84.0
Geuda Springs,7597,0.0,84.0
Geyser,7175,0.0,84.0
Geyserville,8954,0.0,84.0
Gheens,8792,0.0,74.0
Ghent,31231,0.0,84.0
Gibbon,20889,0.0,84.0
Gibbon Glade,5786,0.0,84.0
Gibbonsville,6997,0.0,84.0
Gibbs,9992,5.0,84.0
Gibbsboro,10352,0.0,84.0
Gibbstown,13426,0.0,84.0
Gibsland,8759,0.0,84.0
Gibson,36781,0.0,84.0
Gibson City,7993,5.0,79.0
Gibson Island,5548,0.0,84.0
Gibsonburg,10246,0.0,84.0
Gibsonia,8602,0.0,84.0
Gibsonton,8814,0.0,84.0
Gibsonville,5024,5.0,84.0
Giddings,9605,0.0,79.0
Gideon,6698,0.0,84.0
Gifford,30185,0.0,84.0
Gig Harbor,22632,0.0,84.0
Gila,11650,0.0,84.0
Gila Bend,11813,5.0,84.0
Gilbert,103434,0.0,84.0
Gilberton,5718,0.0,84.0
Gilbertown,5518,0.0,79.0
Gilberts,10531,0.0,84.0
Gilbertsville,24410,0.0,84.0
Gilbertville,14108,0.0,84.0
Gilboa,6868,0.0,84.0
Gilby,11626,0.0,84.0
Gilchrist,15738,0.0,84.0
Gilcrest,10739,0.0,84.0
Gildford,5823,0.0,84.0
Gile,7218,0.0,84.0
Gilead,6951,0.0,79.0
Gill,8801,0.0,84.0
Gillespie,6908,0.0,84.0
Gillett,25153,0.0,84.0
Gillett Grove,6947,0.0,79.0
Gillette,28190,0.0,84.0
Gillham,4430,0.0,84.0
Gilliam,18398,0.0,84.0
Gillsville,12960,0.0,84.0
Gilman,44061,0.0,84.0
Gilman City,7865,0.0,84.0
Gilmanton,8486,0.0,79.0
Gilmanton Iron Works,7222,0.0,84.0
Gilmer,18584,0.0,84.0
Gilmore,10250,0.0,84.0
Gilmore City,9976,0.0,84.0
Gilroy,11990,0.0,79.0
Gilson,5649,5.0,84.0
Gilsum,8662,10.0,84.0
Giltner,3263,5.0,84.0
Gipsy,15903,0.0,84.0
Girard,39691,0.0,84.0
Girardville,9818,0.0,84.0
Girdler,9336,0.0,84.0
Girdletree,9766,0.0,84.0
Girdwood,7498,0.0,84.0
Given,11298,0.0,79.0
Gladbrook,3703,0.0,84.0
Glade,12134,0.0,84.0
Glade Hill,6979,0.0,84.0
Glade Park,7048,0.0,84.0
Glade Spring,8463,0.0,84.0
Glade Valley,7091,0.0,84.0
Gladewater,6384,0.0,79.0
Gladstone,61857,0.0,84.0
Gladwin,3618,0.0,84.0
Gladwyne,7835,0.0,79.0
Glady,9955,0.0,84.0
Gladys,9596,0.0,84.0
Glasco,22745,0.0,84.0
Glasford,7287,5.0,84.0
Glasgow,28617,0.0,84.0
Glassboro,10205,5.0,84.0
Glassport,7209,5.0,84.0
Glastonbury,8333,0.0,84.0
Gleason,12133,0.0,84.0
Glen,31052,0.0,84.0
Glen Allan,7878,10.0,84.0
Glen Allen,20377,0.0,84.0
Glen Alpine,10913,0.0,84.0
Glen Arbor,7655,0.0,74.0
Glen Arm,8915,10.0,84.0
Glen Aubrey,5318,0.0,84.0
Glen Burnie,14594,0.0,79.0
Glen Campbell,7003,0.0,84.0
Glen Carbon,5552,0.0,84.0
Glen Cove,8080,0.0,84.0
Glen Dale,5561,0.0,84.0
Glen Daniel,11224,0.0,84.0
Glen Easton,9305,0.0,79.0
Glen Echo,9040,0.0,84.0
Glen Elder,13909,0.0,84.0
Glen Ellen,9805,0.0,84.0
Glen Ellyn,9659,0.0,79.0
Glen Ferris,8460,0.0,84.0
Glen Flora,22700,0.0,84.0
Glen Fork,13929,0.0,84.0
Glen Gardner,8395,0.0,84.0
Glen Haven,16760,0.0,79.0
Glen Head,9283,5.0,84.0
Glen Hope,6681,0.0,84.0
Glen Jean,5681,0.0,84.0
Glen Lyn,7522,0.0,79.0
Glen Lyon,9934,0.0,84.0
Glen Mills,9671,0.0,84.0
Glen Oaks,9605,0.0,79.0
Glen Richey,10115,0.0,84.0
Glen Ridge,10978,0.0,84.0
Glen Rock,25131,0.0,84.0
Glen Rogers,6257,0.0,84.0
Glen Rose,9290,0.0,84.0
Glen Saint Mary,4953,0.0,84.0
Glen Spey,6350,0.0,84.0
Glen Ullin,10131,0.0,84.0
Glen White,20340,0.0,84.0
Glen Wild,15140,0.0,84.0
Glenallen,6702,0.0,84.0
Glenarm,9957,0.0,84.0
Glenbeulah,6308,0.0,84.0
Glenbrook,3934,10.0,79.0
Glenburn,8278,5.0,79.0
Glencliff,7486,0.0,84.0
Glencoe,70494,0.0,84.0
Glencross,10840,0.0,84.0
Glendale,208011,0.0,84.0
Glendale Heights,9671,0.0,84.0
Glendale Springs,8395,0.0,79.0
Glendive,7510,0.0,84.0
Glendo,9247,0.0,84.0
Glendora,32086,0.0,84.0
Gleneden Beach,9494,0.0,84.0
Glenelg,7246,5.0,84.0
Glenfield,14024,0.0,84.0
Glenford,12206,0.0,84.0
Glenham,16755,0.0,84.0
Glenhaven,8459,0.0,84.0
Glenmont,13349,0.0,84.0
Glenmoore,6233,0.0,79.0
Glenmora,7824,5.0,84.0
Glenn,4927,0.0,84.0
Glenn Dale,7825,0.0,79.0
Glennallen,11253,0.0,84.0
Glennie,5037,0.0,79.0
Glenns Ferry,12116,0.0,84.0
Glennville,17044,0.0,84.0
Glenolden,5588,0.0,84.0
Glenoma,8950,5.0,79.0
Glenpool,4059,0.0,84.0
Glenrock,7604,0.0,84.0
Glens Falls,10431,0.0,84.0
Glens Fork,5573,0.0,84.0
Glenshaw,8740,0.0,84.0
Glenside,6730,0.0,84.0
Glentana,7014,0.0,79.0
Glenview,16403,0.0,84.0
Glenview Nas,9156,0.0,84.0
Glenvil,5060,0.0,84.0
Glenville,26304,0.0,84.0
Glenwood,133956,0.0,84.0
Glenwood City,4444,0.0,79.0
Glenwood Landing,7932,0.0,79.0
Glenwood Springs,9209,5.0,84.0
Glidden,19496,0.0,84.0
Glide,7670,0.0,84.0
Globe,4926,0.0,84.0
Glorieta,6171,0.0,84.0
Gloster,19531,0.0,84.0
Gloucester,23706,0.0,84.0
Gloucester City,8028,0.0,84.0
Gloucester Point,10815,10.0,84.0
Glouster,9781,5.0,84.0
Glover,6533,0.0,74.0
Gloversville,7668,0.0,79.0
Gloverville,10291,0.0,84.0
Glyndon,11788,0.0,84.0
Glynn,8431,0.0,79.0
Gnadenhutten,7082,0.0,79.0
Gobler,5774,0.0,84.0
Gobles,6578,0.0,84.0
Goddard,9327,0.0,84.0
Godfrey,11428,0.0,84.0
Godley,9086,0.0,84.0
Godwin,8928,0.0,84.0
Goehner,7302,0.0,84.0
Goessel,12633,0.0,84.0
Goetzville,7500,0.0,84.0
Goff,8519,0.0,74.0
Goffstown,8321,10.0,84.0
Golconda,15172,0.0,84.0
Gold Bar,14038,5.0,84.0
Gold Beach,9295,5.0,74.0
Gold Creek,5989,0.0,79.0
Gold Hill,17217,0.0,84.0
Gold Run,6649,0.0,84.0
Golden,50909,0.0,84.0
Golden City,9890,0.0,84.0
Golden Eagle,5458,0.0,84.0
Golden Gate,6148,0.0,84.0
Golden Meadow,6362,5.0,84.0
Golden Valley,20809,0.0,84.0
Goldendale,6713,0.0,84.0
Goldens Bridge,6560,0.0,84.0
Goldfield,14179,0.0,84.0
Goldonna,6606,0.0,84.0
Goldsboro,33571,0.0,84.0
Goldsmith,14751,0.0,84.0
Goldston,7674,0.0,84.0
Goldthwaite,7575,0.0,84.0
Goldvein,12450,0.0,84.0
Goleta,7736,5.0,84.0
Golf,5937,10.0,84.0
Goliad,7455,0.0,84.0
Goltry,7465,0.0,84.0
Golva,9374,5.0,84.0
Gomer,10894,0.0,84.0
Gonvick,4696,0.0,84.0
Gonzales,17990,0.0,84.0
Goochland,7932,5.0,84.0
Good Hope,15646,0.0,84.0
Good Thunder,9078,0.0,84.0
Goode,3238,0.0,84.0
Goodell,10465,0.0,84.0
Goodells,5836,0.0,79.0
Goodfellow AFB,7986,0.0,84.0
Goodfield,4187,0.0,84.0
Goodhue,7762,5.0,84.0
Gooding,7864,5.0,84.0
Goodland,36948,0.0,84.0
Goodlettsville,12582,0.0,84.0
Goodman,31273,0.0,84.0
Goodnews Bay,9415,0.0,84.0
Goodrich,19032,0.0,84.0
Goodridge,8298,0.0,84.0
Goodspring,17704,5.0,69.0
Goodview,6433,0.0,84.0
Goodwater,11450,0.0,84.0
Goodwell,8933,0.0,84.0
Goodwin,13009,0.0,84.0
Goodyear,9739,0.0,84.0
Goodyears Bar,8969,0.0,79.0
Goose Creek,8903,0.0,84.0
Goose Lake,4802,0.0,84.0
Goose Prairie,10365,0.0,84.0
Gordo,4835,5.0,84.0
Gordon,77945,0.0,84.0
Gordonsville,20678,0.0,84.0
Gordonville,16647,0.0,84.0
Gore,15087,0.0,84.0
Gore Springs,7015,5.0,79.0
Goree,8722,0.0,84.0
Goreville,11063,0.0,84.0
Gorham,40040,0.0,84.0
Gorin,5408,0.0,84.0
Gorman,17311,0.0,84.0
Gormania,8895,10.0,84.0
Goshen,103570,0.0,84.0
Gosport,9336,0.0,84.0
Gotebo,6739,5.0,84.0
Gotha,9480,0.0,84.0
Gotham,8499,5.0,79.0
Gothenburg,13470,0.0,84.0
Gould,25187,0.0,84.0
Gould City,10438,0.0,84.0
Gouldbusk,6612,0.0,84.0
Gouldsboro,18813,0.0,84.0
Gouverneur,8831,0.0,84.0
Gove,9437,0.0,84.0
Government Camp,10273,0.0,84.0
Gowanda,6889,0.0,84.0
Gowen,10262,0.0,84.0
Gower,8255,0.0,84.0
Gowrie,9310,5.0,84.0
Grabill,9895,15.0,84.0
Grace,9637,0.0,84.0
Grace City,4746,0.0,84.0
Gracemont,8230,0.0,84.0
Graceville,10130,0.0,84.0
Gracewood,9940,0.0,84.0
Gracey,3746,0.0,84.0
Grady,25508,0.0,84.0
Graettinger,6677,0.0,84.0
Graff,6068,0.0,84.0
Graford,5589,0.0,79.0
Grafton,68076,0.0,84.0
Graham,52707,0.0,84.0
Grahamsville,10748,0.0,84.0
Grahn,7012,0.0,84.0
Grain Valley,9967,0.0,84.0
Grainfield,11114,0.0,84.0
Grambling,10943,0.0,84.0
Gramercy,4396,5.0,84.0
Grampian,10218,0.0,79.0
Granada,20317,0.0,84.0
Granada Hills,13115,0.0,84.0
Granbury,28558,0.0,84.0
Granby,30982,0.0,84.0
Grand Bay,9996,0.0,84.0
Grand Blanc,7124,10.0,84.0
Grand Cane,6394,0.0,84.0
Grand Canyon,5314,0.0,84.0
Grand Chain,8918,10.0,84.0
Grand Chenier,5274,0.0,84.0
Grand Coteau,7238,10.0,84.0
Grand Coulee,12789,0.0,84.0
Grand Forks,25395,0.0,84.0
Grand Forks AFB,19956,0.0,84.0
Grand Gorge,10439,0.0,84.0
Grand Haven,9341,0.0,84.0
Grand Island,32814,0.0,84.0
Grand Isle,25259,0.0,84.0
Grand Junction,64926,0.0,84.0
Grand Lake,10276,0.0,74.0
Grand Lake Stream,6389,0.0,84.0
Grand Ledge,8876,0.0,84.0
Grand Marais,15893,0.0,84.0
Grand Marsh,9062,0.0,84.0
Grand Meadow,3946,0.0,84.0
Grand Mound,6960,0.0,84.0
Grand Portage,11664,0.0,84.0
Grand Prairie,36192,0.0,84.0
Grand Rapids,128280,0.0,84.0
Grand Ridge,14754,0.0,84.0
Grand River,25727,0.0,84.0
Grand Rivers,6618,5.0,84.0
Grand Ronde,5579,0.0,79.0
Grand Saline,7047,0.0,84.0
Grand Terrace,8011,0.0,84.0
Grand Tower,6670,0.0,84.0
Grand Valley,6705,0.0,84.0
Grand View,12639,0.0,84.0
Grandfalls,10765,0.0,84.0
Grandfield,5800,0.0,84.0
Grandin,12146,0.0,84.0
Grandview,45666,0.0,84.0
Grandville,8276,0.0,84.0
Grandy,12027,0.0,84.0
Granger,42417,0.0,84.0
Grangeville,10590,0.0,84.0
Granite,11915,0.0,84.0
Granite Bay,10151,0.0,84.0
Granite Canon,11007,0.0,84.0
Granite City,8263,0.0,84.0
Granite Falls,25277,0.0,84.0
Granite Quarry,7571,0.0,84.0
Granite Springs,8467,0.0,79.0
Graniteville,15146,0.0,79.0
Grannis,5684,0.0,84.0
Grant,72357,0.0,84.0
Grant City,13034,0.0,79.0
Grant Park,7389,0.0,79.0
Grant Town,7593,0.0,84.0
Grantham,17952,0.0,84.0
Granton,8357,5.0,84.0
Grants,4586,0.0,84.0
Grants Pass,17010,0.0,84.0
Grantsboro,8394,0.0,84.0
Grantsburg,19698,0.0,84.0
Grantsville,24493,0.0,84.0
Grantville,19180,0.0,84.0
Granville,93079,0.0,84.0
Granville Summit,7034,0.0,84.0
Grapeland,6117,0.0,84.0
Grapeview,9139,0.0,84.0
Grapeville,4141,0.0,84.0
Grapevine,14683,0.0,84.0
Grasonville,7804,0.0,84.0
Grass Lake,6139,0.0,84.0
Grass Range,10832,0.0,84.0
Grass Valley,24055,0.0,84.0
Grassflat,10398,0.0,84.0
Grasston,6858,5.0,79.0
Grassy Butte,9802,0.0,84.0
Grassy Creek,9867,0.0,84.0
Gratiot,16321,0.0,84.0
Gratis,8350,0.0,84.0
Graton,9445,0.0,84.0
Gratz,6497,0.0,84.0
Gravel Switch,9606,0.0,84.0
Gravelly,8514,5.0,84.0
Gravette,6752,0.0,84.0
Gravity,8450,0.0,84.0
Gravois Mills,5100,0.0,79.0
Grawn,5754,0.0,84.0
Gray,36775,0.0,84.0
Gray Court,7695,5.0,84.0
Gray Hawk,6345,0.0,84.0
Gray Mountain,9623,0.0,79.0
Gray Summit,6864,0.0,79.0
Grayland,10754,0.0,84.0
Grayling,17085,0.0,84.0
Graymont,10370,0.0,84.0
Grays Knob,11744,0.0,84.0
Grays River,7913,0.0,79.0
Grayslake,9093,0.0,79.0
Grayson,27955,0.0,84.0
Graysville,41000,0.0,84.0
Graytown,7203,0.0,84.0
Grayville,14281,0.0,84.0
Great Barrington,10854,0.0,84.0
Great Bend,28204,0.0,84.0
Great Cacapon,9617,0.0,84.0
Great Falls,33570,0.0,84.0
Great Lakes,5502,0.0,84.0
Great Meadows,10842,5.0,84.0
Great Mills,8233,0.0,84.0
Great Neck,38370,0.0,84.0
Great River,5467,0.0,84.0
Great Valley,10138,5.0,84.0
Greeley,50866,0.0,84.0
Greeleyville,13021,0.0,84.0
Green,9848,0.0,84.0
Green Bank,6786,0.0,84.0
Green Bay,70901,0.0,84.0
Green Camp,10406,0.0,79.0
Green Castle,9460,0.0,84.0
Green City,5782,0.0,84.0
Green Cove Springs,5496,5.0,84.0
Green Forest,4710,5.0,84.0
Green Isle,10478,0.0,74.0
Green Lake,13557,0.0,84.0
Green Lane,8832,0.0,84.0
Green Mountain Falls,5508,0.0,84.0
Green Pond,13807,0.0,84.0
Green Ridge,12410,0.0,84.0
Green River,16892,0.0,84.0
Green Road,7717,0.0,79.0
Green Sea,8746,0.0,79.0
Green Spring,10695,5.0,84.0
Green Springs,14750,0.0,84.0
Green Valley,29498,0.0,84.0
Green Valley Lake,11316,0.0,84.0
Green Village,7182,0.0,84.0
Greenacres,7219,5.0,84.0
Greenback,8420,0.0,84.0
Greenbackville,8209,0.0,79.0
Greenbank,10872,0.0,84.0
Greenbelt,7706,0.0,84.0
Greenbrae,6511,0.0,84.0
Greenbrier,20069,0.0,79.0
Greenbush,28745,0.0,84.0
Greencastle,10534,0.0,84.0
Greencreek,10138,0.0,84.0
Greendale,6047,0.0,84.0
Greene,35963,0.0,84.0
Greeneville,16830,0.0,84.0
Greenfield,102123,0.0,84.0
Greenfield Center,8351,0.0,84.0
Greenfield Park,10209,0.0,84.0
Greenhurst,8954,0.0,84.0
Greenland,22864,0.0,84.0
Greenlawn,13478,0.0,79.0
Greenleaf,23609,0.0,84.0
Greenmountain,5392,0.0,84.0
Greenock,8358,0.0,84.0
Greenport,9354,0.0,84.0
Greens Fork,8120,0.0,84.0
Greensboro,132247,0.0,84.0
Greensboro Bend,10355,0.0,84.0
Greensburg,42989,0.0,84.0
Greentop,9264,0.0,84.0
Greentown,16091,0.0,84.0
Greenup,18353,0.0,84.0
Greenvale,4912,0.0,84.0
Greenview,13715,0.0,84.0
Greenville,289323,0.0,84.0
Greenville Junction,6844,0.0,84.0
Greenwald,8463,0.0,84.0
Greenway,12384,0.0,84.0
Greenwell Springs,6740,0.0,84.0
Greenwich,65722,0.0,84.0
Greenwood,110696,0.0,84.0
Greenwood Lake,7162,0.0,84.0
Greenwood Springs,13666,0.0,84.0
Greer,20455,0.0,84.0
Gregory,31786,0.0,84.0
Greig,9290,0.0,79.0
Grelton,9461,0.0,84.0
Grenada,16808,0.0,84.0
Grenola,10721,0.0,79.0
Grenora,8588,0.0,84.0
Grenville,13431,0.0,84.0
Gresham,32853,0.0,84.0
Grethel,10434,0.0,79.0
Gretna,35173,0.0,84.0
Grey Eagle,9221,5.0,79.0
Greybull,7882,5.0,84.0
Greycliff,9138,0.0,84.0
Gridley,24955,0.0,84.0
Griffin,19828,0.0,84.0
Griffith,5665,0.0,84.0
Griffithsville,11167,0.0,84.0
Griffithville,8176,0.0,84.0
Grifton,10544,0.0,84.0
Griggsville,4958,0.0,79.0
Grimes,12743,0.0,84.0
Grimesland,9208,0.0,84.0
Grimsley,7335,0.0,84.0
Grimstead,9884,0.0,84.0
Grindstone,8321,0.0,84.0
Grinnell,16250,0.0,84.0
Griswold,15808,0.0,84.0
Grizzly Flats,9022,0.0,79.0
Groesbeck,6338,0.0,84.0
Groom,8062,0.0,84.0
Grosse Ile,7744,10.0,84.0
Grosse Pointe,15411,0.0,84.0
Grosse Tete,4835,0.0,84.0
Groton,38647,0.0,84.0
Grottoes,7349,0.0,84.0
Grouse Creek,12450,0.0,84.0
Grove,7182,0.0,84.0
Grove City,17921,0.0,84.0
Grove Hill,7954,0.0,79.0
Groveland,44597,0.0,84.0
Groveoak,8641,0.0,84.0
Groveport,9740,0.0,84.0
Grover,32394,0.0,84.0
Grover Beach,7397,10.0,84.0
Grover Hill,9712,0.0,84.0
Grovertown,11363,0.0,84.0
Groves,9038,0.0,84.0
Grovespring,7859,0.0,84.0
Groveton,17062,0.0,84.0
Grovetown,7102,0.0,84.0
Grubbs,6739,5.0,84.0
Grubville,11788,0.0,84.0
Gruetli Laager,13056,0.0,84.0
Grulla,7779,0.0,84.0
Grundy,9436,0.0,84.0
Grundy Center,17364,0.0,84.0
Gruver,5199,0.0,84.0
Grygla,7380,0.0,84.0
Guadalupe,9271,0.0,84.0
Guadalupita,13412,0.0,84.0
Gualala,6957,0.0,84.0
Guanica,11175,0.0,84.0
Guatay,10892,5.0,79.0
Guayama,9165,5.0,79.0
Guayanilla,7409,5.0,79.0
Guaynabo,40133,0.0,84.0
Guerneville,7540,0.0,84.0
Guernsey,19280,0.0,84.0
Gueydan,9042,0.0,84.0
Guffey,10137,0.0,84.0
Guide Rock,7274,0.0,84.0
Guild,15280,0.0,79.0
Guilderland,6316,0.0,84.0
Guilderland Center,6788,0.0,84.0
Guildhall,10127,0.0,84.0
Guilford,48561,0.0,84.0
Guin,8451,0.0,84.0
Guinda,11279,0.0,79.0
Guion,10803,0.0,84.0
Gulf Breeze,15542,0.0,84.0
Gulf Hammock,7207,10.0,74.0
Gulf Shores,8095,0.0,84.0
Gulfport,35908,0.0,84.0
Gulliver,6309,0.0,84.0
Gully,7449,0.0,84.0
Gulston,9042,0.0,84.0
Gum Spring,4631,0.0,84.0
Gun Barrel City,5252,0.0,84.0
Gunlock,13135,0.0,84.0
Gunnison,36912,0.0,84.0
Gunpowder,8664,0.0,84.0
Gunter,9557,0.0,84.0
Guntersville,15212,0.0,79.0
Guntown,8219,0.0,84.0
Gurabo,7226,0.0,84.0
Gurdon,8690,0.0,84.0
Gurley,24635,0.0,84.0
Gurnee,9789,0.0,84.0
Gustavus,7288,0.0,84.0
Gustine,9309,0.0,84.0
Guston,9264,0.0,84.0
Guthrie,23513,0.0,84.0
Guthrie Center,6600,0.0,84.0
Guttenberg,7242,0.0,84.0
Guy,14799,0.0,84.0
Guymon,9327,0.0,84.0
Guys,11812,0.0,84.0
Guys Mills,8249,0.0,84.0
Guysville,6805,0.0,84.0
Guyton,11820,0.0,84.0
Gwinn,4875,5.0,84.0
Gwinner,11942,0.0,79.0
Gwynedd,11871,0.0,84.0
Gwynedd Valley,8098,0.0,84.0
Gwynn,8387,0.0,84.0
Gwynn Oak,8712,0.0,79.0
Gwynneville,6738,0.0,84.0
Gypsum,23888,0.0,84.0
Gypsy,6102,0.0,79.0
Hachita,3277,0.0,84.0
Hacienda Heights,13846,0.0,84.0
Hackberry,24214,0.0,84.0
Hackensack,11433,0.0,84.0
Hacker Valley,9131,0.0,84.0
Hackett,7514,0.0,84.0
Hackettstown,6291,0.0,84.0
Hackleburg,7187,0.0,84.0
Hacksneck,8267,0.0,84.0
Haddam,14154,0.0,84.0
Haddock,6725,0.0,84.0
Haddon Heights,7444,0.0,84.0
Haddonfield,11357,0.0,84.0
Hadley,35889,0.0,84.0
Hagaman,9405,5.0,84.0
Hagan,6907,0.0,84.0
Hagarville,10401,0.0,84.0
Hager City,6884,0.0,84.0
Hagerhill,11921,0.0,84.0
Hagerman,10420,0.0,84.0
Hagerstown,34151,0.0,84.0
Hague,30477,0.0,84.0
Hahira,6451,0.0,84.0
Hahnville,16386,0.0,84.0
Haigler,11014,0.0,84.0
Haiku,5232,0.0,84.0
Hailey,8928,0.0,79.0
Haileyville,9255,0.0,84.0
Haines,16336,0.0,84.0
Haines City,8392,0.0,84.0
Haines Falls,7212,0.0,84.0
Hainesport,8298,0.0,84.0
Hakalau,7201,0.0,84.0
Halbur,9541,0.0,84.0
Halcottsville,8373,0.0,79.0
Hale,20321,0.0,84.0
Hale Center,10670,0.0,84.0
Haledon,9720,5.0,84.0
Haleiwa,9124,0.0,84.0
Hales Corners,5057,0.0,84.0
Halethorpe,10983,5.0,84.0
Haleyville,10614,5.0,84.0
Half Moon Bay,7829,0.0,79.0
Half Way,7108,10.0,84.0
Halfway,15589,0.0,84.0
Halifax,30006,0.0,84.0
Hall,12493,5.0,84.0
Hall Summit,6300,0.0,84.0
Hallam,5673,0.0,84.0
Hallandale,6833,5.0,84.0
Hallett,9205,0.0,84.0
Hallettsville,9192,5.0,84.0
Halliday,7016,0.0,84.0
Hallie,11670,0.0,84.0
Hallieford,7091,10.0,84.0
Hallock,11628,0.0,74.0
Hallowell,10100,0.0,84.0
Halls,3512,5.0,84.0
Hallsboro,6852,5.0,84.0
Hallstead,13025,15.0,84.0
Hallsville,27052,0.0,84.0
Halltown,7948,0.0,84.0
Hallwood,8515,0.0,84.0
Halma,7887,0.0,84.0
Halsey,14970,0.0,84.0
Halstad,9320,5.0,84.0
Halstead,4410,0.0,84.0
Haltom City,10398,0.0,84.0
Hambleton,6687,0.0,84.0
Hamburg,81194,0.0,84.0
Hamden,39415,0.0,84.0
Hamel,12865,0.0,84.0
Hamer,12037,0.0,84.0
Hamersville,7309,0.0,84.0
Hamill,11402,0.0,84.0
Hamilton,187624,0.0,84.0
Hamilton City,6430,0.0,84.0
Hamler,5447,5.0,84.0
Hamlet,20841,0.0,84.0
Hamlin,37709,0.0,84.0
Hammett,5276,0.0,84.0
Hammon,8729,0.0,84.0
Hammond,90902,0.0,84.0
Hammondsport,3278,0.0,84.0
Hammondsville,11106,0.0,84.0
Hammonton,11169,0.0,84.0
Hampden,28309,0.0,84.0
Hampden Sydney,6331,0.0,79.0
Hampshire,21707,0.0,84.0
Hampstead,28733,0.0,84.0
Hampton,158891,0.0,84.0
Hampton Bays,9230,0.0,84.0
Hampton Falls,7363,0.0,84.0
Hamptonville,8241,0.0,84.0
Hamshire,8284,0.0,84.0
Hamtramck,7823,0.0,84.0
Hana,3984,5.0,74.0
Hanalei,5785,0.0,84.0
Hanapepe,5921,5.0,79.0
Hanceville,6529,0.0,84.0
Hancock,88406,0.0,84.0
Hancocks Bridge,7698,0.0,84.0
Handley,6316,0.0,84.0
Hanford,10201,0.0,84.0
Hankamer,12817,0.0,84.0
Hankins,5804,0.0,84.0
Hankinson,11236,0.0,84.0
Hanksville,7462,0.0,84.0
Hanley Falls,5686,0.0,84.0
Hanlontown,6145,0.0,84.0
Hanna,39793,0.0,84.0
Hanna City,7531,0.0,79.0
Hannacroix,6569,0.0,84.0
Hannaford,9791,0.0,79.0
Hannah,7182,0.0,84.0
Hannastown,10230,5.0,84.0
Hannawa Falls,5193,0.0,84.0
Hannibal,26933,0.0,84.0
Hanover,112260,0.0,84.0
Hanover Park,10355,0.0,84.0
Hanoverton,5625,0.0,84.0
Hansboro,10832,0.0,84.0
Hanscom AFB,7050,0.0,84.0
Hansen,7925,0.0,84.0
Hansford,10035,0.0,84.0
Hanska,9390,0.0,79.0
Hanson,15701,0.0,84.0
Hanston,9687,0.0,84.0
Hansville,5028,0.0,84.0
Happy,16694,0.0,84.0
Happy Camp,11630,0.0,84.0
Happy Jack,10895,0.0,84.0
Harbert,10711,0.0,84.0
