City,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute
Red Boiling Springs,82.8,13.8,0.0,0.7,0.8,1.9,31.4
Red Bud,84.0,9.3,0.1,3.5,0.4,2.7,23.7
Red Cloud,75.2,9.3,0.2,5.2,0.4,9.6,19.9
Red Springs,85.44999999999999,9.65,0.45,1.2000000000000002,1.25,2.05,24.45
Red Valley,76.6,10.2,0.6,5.0,1.4,6.3,28.8
Redmond,75.6,8.6,0.5,2.7,3.2,9.4,18.5
Redvale,43.7,8.1,17.2,11.8,6.1,13.2,20.0
Redwood Falls,75.9,9.2,0.6,4.7,1.1,8.5,16.4
Reed Point,64.4,8.9,5.4,7.7,2.3,11.4,19.7
Reedy,79.6,14.0,0.0,1.3,1.3,3.8,31.9
Reelsville,82.2,12.1,0.2,2.1,0.8,2.6,25.4
Refugio,78.2,14.0,0.0,4.2,1.1,2.4,23.4
Regent,74.2,5.9,1.6,5.6,0.4,12.2,20.0
Register,78.7,11.1,0.9,2.5,1.5,5.3,20.6
Reinbeck,81.2,7.7,0.1,4.5,1.0,5.5,19.8
Reliance,85.2,9.1,0.0,2.3,0.7,2.7,29.4
Rembert,84.4,10.2,0.3,2.0,1.5,1.7,22.2
Remsen,81.6,8.8,0.0,2.7,1.8,5.0,18.0
Renick,83.6,9.5,0.2,1.8,0.6,4.3,21.0
Reno,77.6,11.4,2.1,2.7,2.2,3.9,21.5
Rensselaer,84.5,9.8,0.3,2.4,0.7,2.3,26.9
Resaca,86.8,9.0,0.2,1.3,1.0,1.7,25.6
Reserve,72.7,13.4,0.2,7.4,0.3,6.0,12.9
Rice,81.6,11.9,0.1,1.5,1.3,3.6,24.9
Riceboro,81.7,11.2,0.0,1.2,0.0,6.0,25.7
Richards,80.8,13.2,0.0,1.6,1.4,2.9,31.2
Richburg,81.3,11.3,0.4,1.7,1.9,3.4,31.3
Richey,72.6,13.9,0.2,4.9,1.7,6.7,18.4
Richfield,76.3,13.0,0.0,2.8,0.6,7.3,16.0
Richfield Springs,72.2,9.5,1.8,9.0,1.3,6.2,21.7
Richmond,76.80000000000001,10.149999999999999,3.4000000000000004,3.0,2.25,4.35,21.65
Richton,89.2,6.5,0.3,1.0,1.6,1.4,21.8
Richview,83.8,7.0,0.4,4.0,0.6,4.3,23.2
Ridgeville,84.2,9.9,0.0,1.2,2.0,2.7,32.8
Ridgeway,86.5,8.2,0.0,0.7,0.5,4.1,29.2
Ridgway,67.45,15.55,0.5,6.8500000000000005,2.0500000000000003,7.65,20.35
Rifle,65.9,15.5,0.4,7.0,1.3,9.9,17.0
Rincon,80.7,12.0,0.03333333333333333,2.8333333333333335,0.6,3.7999999999999994,25.566666666666666
Ringgold,83.7,6.2,1.6,1.1,4.8,2.5,28.7
Ringling,66.6,5.4,0.3,10.5,1.5,15.6,13.9
Ripon,76.6,14.8,1.5,1.9,1.6,3.7,30.1
Rising City,77.5,11.6,0.0,2.0,1.0,7.8,20.1
Rising Sun,82.3,9.1,1.1,2.0,0.8,4.7,28.8
Riverside,81.0,6.8,2.3,4.3,0.9,4.8,25.5
Rivervale,82.8,11.9,0.1,1.4,1.0,2.9,23.6
Riviera,73.5,16.7,0.0,6.0,1.8,1.9,17.8
Roanoke,83.0,8.775,1.175,2.675,1.1,3.25,19.525
Roaring Spring,83.0,9.1,0.5,3.6,1.4,2.4,19.2
Roaring Springs,81.8,9.8,1.6,4.0,0.0,2.9,17.1
Robersonville,85.7,10.1,0.1,1.4,0.4,2.2,23.7
Roberts,72.9,11.75,1.0,5.1,2.0,7.2,28.049999999999997
Robins,83.7,8.5,1.1,2.2,1.2,3.4,18.7
Robinson,83.8,11.0,0.3,1.6,1.1,2.2,16.6
Robstown,80.3,11.7,1.6,2.1,2.2,2.2,19.8
Rochelle,84.2,7.9,0.0,2.6,1.9,3.4,27.0
Rocheport,80.1,10.2,0.1,2.5,1.7,5.5,23.5
Rochester,78.45,9.4,2.0,3.8000000000000003,1.8499999999999999,4.5,25.700000000000003
Rock Island,83.9,6.2,0.2,0.7,1.7,7.3,27.9
Rockford,82.2,8.766666666666667,0.6,2.0666666666666664,1.4333333333333336,4.933333333333334,26.73333333333333
Rockville,65.4,9.8,15.8,2.1,1.3,5.6,34.5
Rockwood,85.4,10.2,0.0,0.7,0.7,3.0,26.9
Rogers,80.6,11.3,0.44999999999999996,1.7000000000000002,0.75,5.25,25.799999999999997
Rogerson,72.2,10.0,0.2,3.3,3.4,10.9,24.8
Rolla,75.4,14.2,0.0,5.6,0.4,4.5,16.1
Rolling Fork,89.2,3.3,0.3,3.9,1.0,2.3,24.9
Roma,68.6,20.5,0.3,4.5,1.4,4.6,22.9
Rome City,82.5,10.8,0.0,1.8,2.0,2.9,22.6
Romney,74.4,10.5,3.0,6.3,2.6,3.3,17.6
Roopville,81.3,12.9,0.5,1.3,1.2,2.7,27.6
Roper,80.5,16.0,0.0,1.7,0.3,1.5,25.9
Roscommon,75.7,13.8,1.0,3.5,1.6,4.4,21.4
Roseau,74.0,15.3,0.9,3.3,1.4,5.2,16.2
Roseboro,83.7,11.5,0.4,2.2,0.5,1.8,25.1
Roseglen,72.6,11.2,0.5,5.7,0.5,9.5,23.1
Roseville,86.2,5.5,0.8,2.8,1.6,3.2,31.6
Rossburg,83.6,7.8,1.0,2.2,1.0,4.4,22.8
Rosston,87.4,6.5,0.2,0.4,2.1,3.4,28.4
Rossville,79.7,11.6,0.2,2.0,1.3,5.2,27.2
Rotan,82.5,10.4,0.0,4.0,0.8,2.3,19.7
Rowlett,83.1,8.9,0.5,0.4,1.5,5.7,32.0
Roxie,85.8,10.6,0.0,1.7,1.3,0.6,38.0
Rufus,72.8,11.9,0.6,5.4,1.4,7.9,22.5
Rugby,75.55000000000001,7.55,1.3,8.0,0.4,7.25,20.6
Rumely,74.7,9.0,1.0,7.2,1.4,6.7,19.7
Runnemede,77.4,8.8,7.5,1.9,1.1,3.3,27.8
Rupert,79.7,14.4,0.9,0.1,1.9,3.1,28.7
Russell,81.1,9.5,0.3,2.25,0.75,6.1,18.799999999999997
Russell Springs,82.1,10.5,0.0,0.5,1.9,5.1,29.2
Russellville,83.83999999999999,9.3,0.13999999999999999,2.2399999999999998,1.56,2.9,25.2
Ruston,80.0,10.850000000000001,0.25,2.8,1.75,4.4,24.95
Ruth,81.9,8.6,1.2,1.5,5.0,1.8,24.7
Rutherfordton,75.9,13.6,0.7,1.6,2.0,6.2,25.0
Ruthville,83.9,7.8,1.5,1.1,1.8,4.0,36.0
Rutledge,76.1,11.75,0.15,1.0,2.1,8.9,27.700000000000003
Sabana Grande,86.7,7.4,0.5,3.1,0.9,1.4,24.7
Sacramento,85.5,7.8,0.4,1.0,0.3,5.0,27.3
Sacred Heart,80.7,7.1,0.3,3.4,1.4,7.1,18.4
Sadieville,83.25,10.15,0.25,2.05,1.35,3.05,23.85
Safford,80.55000000000001,10.9,0.7,3.1,2.4000000000000004,2.4000000000000004,23.9
Saginaw,83.8,8.8,0.6,2.3,1.0,3.5,21.6
Saint Ansgar,76.9,6.1,0.1,5.7,2.2,8.9,17.2
Saint Bonifacius,73.4,8.1,7.3,3.4,2.6,5.2,23.1
Saint Clair,83.6,10.8,0.6,1.6,0.7,2.7,27.9
Saint Clair Shores,87.2,8.0,0.8,0.8,0.8,2.5,27.4
Saint Hilaire,73.0,14.0,0.9,4.1,2.8,5.2,15.0
Saint John,83.9,5.7,0.1,2.0,0.8,7.6,18.6
Saint Louis,77.65,7.85,6.0,2.95,1.5,4.0,23.65
Saint Marks,86.2,10.7,0.1,0.5,1.0,1.6,33.0
Saint Mary,80.8,13.1,0.2,1.1,0.4,4.4,22.7
Saint Marys,83.2,9.3,0.15000000000000002,2.25,2.15,2.9,21.75
Saint Onge,71.4,13.9,0.5,8.0,1.7,4.5,17.4
Saint Paris,86.4,7.5,0.3,2.1,1.2,2.5,27.2
Saint Paul,74.2,9.4,6.3,2.9,2.0,5.1,23.4
Saint Petersburg,80.2,8.2,1.7,1.6,2.7,5.5,23.9
Saint Simons Island,83.0,8.9,0.3,1.5,2.1,4.2,18.9
Saint Vincent,69.2,10.5,1.8,8.6,1.0,8.9,20.3
Salem,81.5,10.825,0.5499999999999999,1.875,1.75,3.5250000000000004,24.35
Salemburg,79.3,15.1,0.5,1.4,0.6,3.0,26.4
Salina,78.0,13.7,0.1,2.8,1.7,3.7,25.8
Salinas,80.65,7.6,1.05,3.25,4.4,3.1,23.950000000000003
Salisbury,83.1,9.9,0.3,1.6,1.3,3.7,23.9
Salt Lake City,75.3,12.0,3.7,2.1,1.9,4.9,22.3
Saltillo,87.0,5.7,0.2,0.7,1.6,4.8,23.5
Saluda,83.6,9.9,0.2,0.5,2.2,3.7,32.6
Salvisa,82.8,15.2,0.0,0.2,0.5,1.4,25.9
Salyersville,79.6,16.9,0.1,0.6,0.6,2.2,31.7
San Acacia,79.6,5.0,0.1,7.2,4.8,3.3,17.5
San Angelo,79.4,0.9,0.4,4.4,1.1,13.8,22.9
San Augustine,84.9,13.4,0.1,0.4,0.0,1.3,25.2
San Bernardino,77.8,13.3,1.7,1.8,1.2,4.2,30.4
San Francisco,35.9,7.3,33.1,10.4,6.5,6.9,31.7
San German,85.2,6.25,0.95,3.55,1.05,2.95,24.15
San Juan,74.7,9.0,5.666666666666667,3.9,3.5333333333333337,3.1999999999999997,25.566666666666666
San Lorenzo,82.3,10.3,2.6,3.6,0.4,0.9,34.2
San Rafael,65.2,9.0,9.9,3.2,2.6,10.1,30.2
San Sebastian,89.4,3.2,0.3,3.4,0.9,2.8,27.9
San Ygnacio,74.6,19.2,0.3,3.4,0.3,2.3,19.8
Sand Lake,81.2,11.8,0.3,2.1,1.6,3.0,30.4
Sanders,64.0,3.5,0.0,12.4,3.0,17.2,19.9
Sanderson,83.9,11.7,0.1,0.7,0.6,3.0,29.6
Sandy Hook,81.05000000000001,10.25,0.44999999999999996,1.0,3.7,3.55,36.349999999999994
Sandy Ridge,86.5,7.6,0.1,1.2,0.9,3.8,27.8
Sanford,84.35,10.149999999999999,0.2,1.2,1.2,2.95,26.049999999999997
Santa Barbara,67.7,13.7,3.3,4.4,5.3,5.5,19.1
Santa Fe,75.4,10.6,1.1,2.3,2.4,8.1,21.8
Santa Rosa,75.9,10.2,1.9,3.2,2.2,6.5,25.0
Santa Teresa,81.0,10.4,0.4,2.7,1.5,3.9,20.6
Sarahsville,86.3,7.2,0.0,2.3,0.4,3.7,27.7
Sarasota,82.9,7.1,0.8,1.0,2.4,5.8,22.6
Sardis,84.3,8.6,1.6,2.8,0.3,2.4,32.7
Satanta,76.5,14.0,0.0,3.2,1.2,5.1,15.9
Saucier,80.9,12.0,0.5,3.3,1.5,1.9,30.4
Sauk Rapids,81.9,9.1,1.0,1.5,1.6,4.9,23.3
Saulsbury,85.4,8.3,0.1,0.6,0.3,5.3,28.2
Savage,80.4,8.4,0.1,5.7,0.8,4.6,16.7
Savannah,79.8,9.3,2.6,2.4,2.4,3.5,21.3
Savonburg,79.8,10.5,0.7,4.4,1.4,3.2,16.3
Sawyer,82.0,10.2,1.1,1.9,2.0,2.8,22.5
Saxe,74.5,12.8,0.9,2.4,5.4,4.0,31.5
Scandia,81.4,4.6,0.0,4.2,2.4,7.3,15.4
Schellsburg,81.2,10.4,0.2,2.5,1.6,4.1,27.8
Schlater,89.3,7.1,0.1,1.3,0.4,1.9,17.1
Scobey,79.1,2.6,0.0,11.1,0.4,6.7,11.3
Scottown,85.0,7.8,0.1,3.1,1.1,3.0,26.8
Scotts Hill,85.4,10.0,0.2,1.1,0.4,3.0,24.4
Scottsville,79.16666666666667,11.733333333333334,1.1333333333333333,2.466666666666667,2.0,3.466666666666667,26.900000000000002
Seal Beach,78.4,9.8,2.5,2.0,2.1,5.2,26.8
Seattle,64.5,9.8,12.1,4.7,2.8,6.1,28.1
Sebasco Estates,80.1,10.3,0.2,3.0,1.2,5.2,23.9
Secor,83.5,8.8,0.5,2.5,1.0,3.7,23.2
Sedalia,83.5,8.8,0.5,1.35,1.0,4.75,20.9
Sedgwick,70.6,15.8,1.4,4.8,1.6,5.8,19.4
Selby,73.9,12.7,1.0,7.3,1.5,3.6,13.8
Selfridge,66.3,14.8,0.6,5.5,0.8,12.0,17.1
Selinsgrove,78.7,8.9,0.4,3.1,2.0,6.9,23.4
Selmer,86.4,5.9,1.3,0.7,1.7,4.0,25.2
Seminary,84.1,12.5,0.1,1.5,1.4,0.4,27.7
Seneca,84.9,10.0,0.5,1.0,0.8,2.9,23.8
Seney,77.4,10.5,1.1,5.5,0.8,4.7,17.8
Senoia,82.0,11.0,0.7,0.2,1.5,4.6,30.5
Sentinel,83.2,9.3,0.1,1.7,0.4,5.3,22.7
Sextons Creek,78.6,16.1,0.0,2.3,0.8,2.1,28.5
Seymour,91.3,5.6,0.0,0.5,1.2,1.4,13.0
Shady Dale,80.3,13.9,0.1,0.6,1.4,3.7,35.4
Shalimar,83.4,7.8,0.5,1.7,3.5,3.0,23.3
Shallowater,76.8,17.7,0.1,2.3,0.7,2.4,20.1
Shambaugh,81.7,8.7,0.0,4.7,1.5,3.3,15.0
Sharon,88.0,7.0,0.9,0.6,1.8,1.6,18.2
Sharon Grove,81.9,10.7,0.1,1.4,2.4,3.5,24.0
Shattuck,84.9,6.3,0.4,2.9,0.6,4.9,21.3
Shawnee,83.5,8.3,0.2,2.0,2.5,3.4,23.3
Shawsville,77.4,12.1,0.0,1.4,2.0,7.2,31.9
Sheboygan,84.4,7.5,0.4,3.0,1.5,3.2,18.3
Shellsburg,79.8,9.4,0.1,3.8,1.9,5.1,23.9
Shelton,72.4,8.3,9.9,2.6,1.2,5.6,29.4
Sheridan Lake,76.8,4.5,0.4,7.0,2.4,8.8,15.1
Shermans Dale,79.2,12.8,0.4,2.2,0.8,4.6,32.3
Sherwood,81.4,9.5,0.4,2.2,1.4,5.1,24.2
Shields,83.0,9.6,0.0,1.7,0.5,5.1,20.1
Shippenville,81.7,7.8,0.2,4.8,1.2,4.3,23.1
Shipshewana,52.1,27.0,0.5,2.9,11.5,6.1,22.7
Shirley,76.9,12.8,0.0,0.8,3.3,6.2,25.2
Shoshone,73.80000000000001,12.0,0.65,3.5,3.4,6.65,29.1
Shuqualak,74.2,14.1,2.2,4.1,0.6,4.8,27.6
Sibley,74.4,12.4,0.0,6.8,1.9,4.5,17.7
Sidney,81.05,12.25,0.4,2.1,1.35,2.85,26.7
Sikeston,80.7,13.5,0.2,0.7,0.7,4.1,18.6
Silver City,82.89999999999999,9.233333333333334,0.8666666666666667,2.0,0.7333333333333334,4.3,23.433333333333334
Silver Creek,77.8,8.1,0.3,4.7,1.3,7.8,18.7
Silverton,79.4,5.8,0.0,6.2,1.1,7.5,20.6
Simpson,78.0,9.2,0.8,3.9,1.6,6.5,30.2
Singer,81.5,10.9,0.4,2.1,3.8,1.3,30.7
Sioux Falls,84.0,8.0,0.9,2.2,1.7,3.2,17.8
Sitka,57.6,12.8,1.8,15.1,7.7,5.1,11.9
Skagway,42.9,7.6,0.5,37.8,6.2,5.1,5.5
Skamokawa,71.7,13.1,4.5,4.5,0.5,5.7,28.6
Skidmore,81.25,10.1,0.2,4.25,0.8500000000000001,3.3499999999999996,19.299999999999997
Slaterville Springs,62.4,9.1,6.3,14.6,1.9,5.7,18.8
Sledge,87.9,7.5,1.2,2.4,0.0,1.0,21.7
Slinger,85.5,7.7,0.6,1.7,1.4,3.2,24.7
Smartville,76.4,13.9,1.5,1.5,1.8,5.0,30.6
Smelterville,74.8,11.1,0.7,5.9,1.9,5.7,18.4
Smithburg,81.4,10.4,0.0,2.4,1.7,4.0,35.7
Smithfield,82.9,9.7,0.1,0.7,1.3,5.2,29.1
Smithville,80.25,13.65,0.0,2.35,1.15,2.5,23.95
Sneedville,82.2,7.9,2.2,1.9,1.6,4.2,32.7
Snelling,76.8,12.9,0.8,2.2,3.4,3.9,26.1
Snook,82.6,13.4,0.1,0.8,0.6,2.6,27.3
Snyder,84.7,10.7,0.9,1.3,0.6,1.8,16.0
Social Circle,85.9,6.6,0.4,0.9,1.2,5.0,27.4
Soddy Daisy,79.7,12.5,0.3,2.2,0.4,4.9,32.2
Soldier,78.5,9.0,0.4,6.0,0.9,5.1,15.6
Solon Springs,79.9,9.2,1.5,3.8,1.9,3.7,21.3
Somerset,84.0,10.5,0.7,1.9,0.6,2.2,33.2
Somerville,84.8,7.8,0.7,2.2,1.0,3.5,24.1
Sondheimer,86.8,7.3,0.0,1.5,0.7,3.6,13.9
Sonora,79.2,12.7,0.0,1.7,1.0,5.4,16.8
Sorento,75.2,7.8,1.8,9.4,0.6,5.2,22.9
Sour Lake,86.3,9.8,0.1,0.9,1.0,1.9,27.0
South Beloit,84.6,9.0,1.0,0.9,1.2,3.3,21.3
South Bend,81.3,8.6,1.4,3.6,1.5,3.6,20.7
South Fork,58.2,8.9,1.4,11.3,1.4,18.8,16.0
South Plains,81.9,9.4,0.0,2.2,0.7,5.9,15.0
South Portsmouth,86.8,9.9,0.4,0.9,0.5,1.6,24.2
South Sioux City,81.6,12.3,0.2,1.9,1.6,2.5,15.3
Southport,77.6,11.0,0.3,3.2,1.8,6.1,24.9
Sparks,87.1,3.8,0.5,2.1,0.0,6.6,27.9
Sparta,83.85,10.35,0.45,2.25,1.35,1.8,24.15
Spearville,79.6,14.5,0.4,1.5,2.2,1.8,14.5
Speedwell,84.6,11.0,0.5,1.0,0.8,2.1,24.85
Spencer,67.7,15.6,0.0,13.0,0.0,3.8,17.0
Spirit Lake,79.8,8.6,0.5,2.6,1.9,6.6,16.0
Spiritwood,82.8,7.9,1.1,3.5,1.0,3.7,13.6
Spotsylvania,79.2,12.1,2.8,0.6,1.1,4.2,38.2
Spring Hill,84.3,8.7,0.1,1.1,0.8,5.1,28.6
Spring Lake,83.5,8.6,0.8,2.4,1.3,3.3,20.2
Springdale,78.3,12.4,0.9,2.5,1.3,4.6,21.3
Springfield,76.9,9.66,1.7200000000000002,4.359999999999999,2.2399999999999998,5.12,19.34
Springport,86.3,8.1,0.3,1.7,0.6,3.0,26.5
Spruce Pine,76.5,18.3,0.0,0.6,1.2,3.3,23.5
Squaw Lake,80.7,9.9,1.0,3.3,0.9,4.3,22.5
Stafford,70.1,14.3,0.0,5.2,3.4,6.9,17.8
Stanardsville,83.2,11.2,0.5,0.8,1.4,2.9,29.3
Stanberry,76.0,13.9,0.5,2.5,2.2,4.9,19.4
Stanchfield,80.8,9.9,1.3,1.4,1.4,5.1,34.1
Stanley,79.3,15.0,0.5,1.3,0.7,3.2,32.8
Stanton,88.3,7.6,0.0,0.5,1.2,2.4,24.2
Staples,78.2,11.1,0.8,4.4,0.9,4.7,20.8
Stapleton,78.33333333333333,8.2,0.39999999999999997,1.7999999999999998,0.9,10.4,27.566666666666666
Star,84.4,7.6,0.0,3.5,0.6,3.8,17.4
Starbuck,79.3,8.9,0.4,4.8,1.4,5.3,18.7
Starkville,80.0,11.6,0.2,3.6,0.7,3.9,18.9
Staten Island,56.4,8.1,29.8,2.5,0.9,2.3,42.6
Statenville,73.6,16.6,1.1,1.6,3.3,3.7,25.2
Statesville,81.2,11.7,0.4,0.6,2.1,4.2,27.2
Statham,85.2,9.6,0.1,0.5,1.2,3.3,32.8
Steamboat Rock,81.0,9.1,0.2,4.0,1.3,4.4,17.3
Steamboat Springs,69.9,10.2,2.5,4.9,4.3,8.2,17.3
Steens,86.0,9.9,0.1,0.9,1.3,1.7,21.0
Stephan,68.2,2.8,1.5,10.1,2.7,14.7,14.7
Stephens,85.3,6.8,0.1,3.8,1.5,2.5,17.1
Sterling,80.94999999999999,9.15,1.9,1.7,1.65,4.75,26.1
Sterling City,73.4,6.8,0.0,2.8,2.6,14.3,19.5
Stet,78.4,9.2,0.7,3.1,1.2,7.3,25.7
Stevenson,88.1,7.4,0.1,1.3,0.7,2.4,25.4
Stewart,69.7,7.9,0.7,14.8,2.3,4.5,20.4
Stilwell,84.65,8.85,0.25,1.6,0.7,3.9000000000000004,22.0
Stinnett,84.3,10.8,0.2,0.9,1.0,2.8,19.7
Stockport,74.0,5.3,0.1,5.1,2.7,12.8,14.6
Stockton,82.30000000000001,7.8500000000000005,0.7,2.55,2.05,4.6,25.049999999999997
Stone Harbor,78.3,7.1,1.9,5.4,3.2,4.2,22.4
Stone Lake,76.7,11.8,1.1,3.9,1.0,5.6,19.2
Stoneville,84.1,11.2,0.2,1.0,0.6,2.9,26.5
Stony Point,78.80000000000001,10.35,4.3,1.85,1.15,3.5,27.8
Stowell,85.4,9.3,0.0,0.7,2.2,2.4,31.0
Strafford,80.2,13.6,0.4,2.2,1.4,2.2,28.7
Strandburg,74.3,11.2,0.0,1.7,0.5,12.2,18.1
Strasburg,78.1,8.5,4.7,1.5,1.3,5.9,27.4
Stratford,76.8,12.5,0.5666666666666668,4.566666666666666,1.866666666666667,3.6666666666666665,18.833333333333336
Strawn,84.2,7.6,0.3,1.8,2.5,3.6,24.5
Streetman,84.8,11.4,0.3,1.0,1.1,1.4,25.1
Stringtown,81.1,9.6,0.1,2.9,1.2,5.2,26.1
Stuart,76.3,11.4,0.3,1.8,2.3,7.9,25.4
Suamico,84.0,7.4,0.8,2.5,1.8,3.6,18.9
Sudlersville,79.4,10.0,1.6,1.6,0.9,6.4,34.7
Suffolk,86.0,8.2,0.4,1.3,1.2,2.9,27.7
Sugar City,72.65,10.600000000000001,0.3,8.45,3.2,4.75,18.75
Sula,72.4,14.9,0.0,3.2,1.6,7.9,24.3
Sulligent,81.8,15.6,0.1,0.5,0.9,1.1,26.2
Sullivan,79.55,8.8,0.5,6.1,2.15,2.95,20.55
Sulphur,85.3,9.4,0.4,1.4,1.7,1.8,20.8
Sulphur Springs,82.0,9.9,0.1,2.6,0.8,4.5,22.3
Summerfield,79.1,8.2,1.0,5.2,2.0,4.5,15.0
Summersville,81.6,13.2,0.1,1.9,0.8,2.4,26.2
Summertown,85.6,9.3,0.2,0.6,1.0,3.3,26.4
Summit,79.56666666666668,11.566666666666668,0.6666666666666666,3.033333333333333,1.0666666666666667,4.166666666666667,28.566666666666666
Sumner,78.5,11.6,0.2,1.6,1.6,6.3,22.7
Sunburg,75.6,9.1,0.6,6.3,1.8,6.7,16.0
Sunbury,83.5,11.100000000000001,0.15,1.6,1.4500000000000002,2.25,29.9
Sundance,67.5,11.5,10.8,3.4,1.2,5.5,29.1
Sunnyside,80.6,11.1,1.1,2.1,1.2,3.8,21.7
Sunset,85.0,9.4,0.2,1.5,1.1,2.8,26.6
Suquamish,68.8,8.3,9.1,4.7,2.3,6.9,29.9
Surry,82.8,10.8,0.4,0.5,1.5,4.0,36.2
Sutton,72.0,12.5,1.1,1.9,6.8,5.7,34.0
Swanquarter,66.8,14.2,0.0,5.8,7.6,5.6,20.1
Swansea,84.9,7.3,0.4,1.5,2.6,3.3,28.3
Sweet,74.2,12.6,0.5,0.6,2.2,10.0,27.2
Sweetwater,86.2,9.1,0.3,0.4,1.3,2.7,28.0
Sycamore,80.3,14.3,0.0,0.5,0.6,4.2,21.3
Sylacauga,85.4,10.1,0.5,0.9,1.0,2.1,28.6
Sylva,84.0,9.4,0.4,1.2,1.2,3.8,23.0
Symsonia,85.0,8.3,0.4,0.9,1.4,3.9,22.5
Syracuse,76.1,10.7,1.4,4.2,0.85,6.75,17.5
Tacoma,78.7,9.7,3.4,2.3,1.5,4.3,29.8
Tahoka,78.2,13.5,0.1,3.7,0.0,4.5,20.1
Talala,81.6,11.4,0.4,2.3,1.4,3.1,17.5
Tallahassee,81.2,9.1,1.9,2.4,1.7,3.7,20.6
Talmage,81.1,10.3,0.2,3.5,1.0,3.9,21.4
Tannersville,84.9,9.8,0.1,1.5,0.7,3.1,23.4
Taos Ski Valley,71.3,10.6,0.7,4.1,1.9,11.5,19.9
Tappahannock,79.1,8.5,0.2,4.2,4.3,3.7,32.6
Tarpley,81.7,9.9,0.3,2.2,0.3,5.5,35.0
Taylor,81.16666666666667,9.466666666666667,0.7000000000000001,2.733333333333333,1.9333333333333333,4.066666666666666,20.0
Taylorsville,83.0,10.55,0.1,1.75,0.9,3.7,24.0
Tea,87.6,7.2,0.1,0.6,1.1,3.5,19.7
Teigen,43.1,13.3,0.0,14.1,0.4,29.0,18.8
Tekonsha,80.8,10.7,0.8,3.2,1.1,3.3,20.5
Tell,89.9,8.2,0.0,1.3,0.0,0.6,11.7
Terra Bella,76.5,15.6,0.7,1.9,2.2,3.1,22.7
Terre Haute,83.9,8.6,1.0,3.3,1.4,1.9,20.1
Terrebonne,75.9,12.8,0.3,4.0,3.0,4.0,19.7
Terry,57.0,14.6,0.0,7.2,1.1,20.0,13.8
The Dalles,74.0,10.9,1.5,4.5,1.6,7.5,16.0
Thedford,53.3,13.1,0.0,14.1,0.0,19.5,15.9
Theodosia,80.4,13.0,0.2,1.0,0.7,4.7,29.6
Thornton,88.5,5.8,0.2,0.6,2.2,2.7,29.2
Three Rivers,78.1,12.3,0.0,1.4,1.7,6.5,33.6
Three Springs,78.1,11.1,0.3,6.0,1.0,3.4,28.9
Tignall,82.2,12.3,1.0,0.6,1.5,2.4,30.9
Tilden,75.55,7.1,3.2,4.4,2.1500000000000004,7.6000000000000005,14.200000000000001
Tiline,87.5,8.1,0.6,0.9,0.5,2.5,26.7
Tillar,86.3,6.7,0.3,2.0,3.5,1.3,19.2
Timewell,84.6,5.4,2.0,1.8,0.5,5.7,20.9
Timmonsville,85.0,9.3,0.0,1.8,1.0,3.0,23.8
Tioga,78.3,9.3,0.4,4.3,1.4,6.3,16.7
Tippecanoe,78.5,11.7,0.3,2.4,2.4,4.7,23.4
Tiptonville,85.4,6.3,0.0,5.5,0.5,2.3,18.1
Tobias,76.6,9.2,0.8,5.9,0.2,7.3,18.5
Tokio,77.6,16.9,0.0,1.0,1.7,2.8,18.5
Toledo,82.9,8.5,0.8500000000000001,2.35,0.75,4.65,22.4
Toluca,81.2,10.6,0.0,2.9,1.0,4.3,25.7
Topeka,83.1,10.4,0.7,1.6,1.3,2.9,17.7
Topton,81.1,11.0,0.5,1.7,2.0,3.7,21.6
Torrey,70.7,15.0,1.1,6.2,0.0,7.1,16.1
Tow,71.4,12.6,0.0,2.5,1.7,11.8,23.4
Townsend,75.8,8.3,0.0,4.7,3.3,7.8,24.4
Trade,80.9,10.9,0.5,0.3,0.7,6.7,25.8
Trail City,73.1,3.1,1.9,5.2,1.6,15.2,16.3
Treloar,82.8,10.9,0.1,1.8,0.5,3.8,31.3
Trenton,75.30000000000001,10.75,4.3999999999999995,3.4000000000000004,1.85,4.3,22.700000000000003
Tribune,75.6,9.6,0.0,3.8,2.4,8.6,13.0
Trimble,89.8,6.6,0.0,1.1,1.1,1.3,20.0
Trinchera,75.7,10.6,1.0,6.5,1.3,4.8,18.9
Trion,86.80000000000001,8.4,0.4,1.45,0.5,2.3,25.6
Tripp,75.8,8.7,0.6,3.9,1.6,9.4,10.8
Trout,87.6,5.2,0.7,0.7,2.4,3.4,37.8
Trout Creek,74.9,7.6,0.5,3.6,1.2,12.2,21.2
Troy,77.95,7.5,3.85,4.1,1.45,5.05,21.15
Truckee,77.05,8.45,1.25,1.85,2.0,9.45,26.05
Trujillo Alto,81.6,9.3,1.7,1.4,2.9,3.2,34.5
Truman,77.4,10.1,0.4,4.7,1.0,6.3,19.5
Trumbull,83.2,8.6,0.4,2.5,0.6,4.8,15.3
Tuckasegee,78.7,12.2,0.6,4.4,0.7,3.4,19.7
Tullahoma,82.0,11.2,0.0,2.6,1.1,3.0,22.6
Tumacacori,81.3,9.3,0.2,2.1,1.9,5.3,21.7
Tunkhannock,82.2,9.0,0.6,2.0,0.8,5.5,26.2
Tununak,26.5,12.7,0.5,33.0,22.6,4.8,7.4
