City,Income,IncomeErr,IncomePerCap,IncomePerCapErr
Laredo,38862.0,1215.0,15096.0,390.0
Lares,11905.0,937.0,7598.0,580.0
Larose,51030.0,1656.0,25303.0,801.0
Las Marias,13944.0,2026.0,6792.0,604.0
Las Piedras,18771.0,1557.0,9791.0,1183.5
Laurel,48819.0,3167.0,24862.5,1512.5
Lavalette,36318.0,1884.0,19867.0,959.0
Lavina,40938.0,5716.0,21562.0,2711.0
Lawndale,39360.0,1483.0,20263.0,598.0
Lawrence,60003.5,1062.0,31911.5,694.5
Le Roy,51665.0,1872.0,26348.0,626.0
Le Sueur,60632.0,1413.0,28483.0,771.0
Leadore,34329.0,3194.0,22134.0,1625.0
Leakesville,40176.0,6892.0,15728.0,1575.0
Leakey,36523.0,5924.0,19549.0,2586.0
Leasburg,39987.0,2175.0,20423.0,1097.5
Lebo,57433.0,3784.0,29382.0,1245.0
Ledger,46286.0,7209.5,22844.0,2862.0
Leeds,41296.0,1869.0,20697.0,1540.0
Leesburg,37851.0,3394.0,19738.0,1833.0
Leicester,37904.0,3017.0,21076.0,1270.0
Leitchfield,35030.0,2737.0,19902.0,1864.0
Lemoyne,39375.0,5889.0,22035.0,5722.0
Lena,43078.0,1663.5,23309.0,1382.5
Lenoir City,51107.0,2900.0,27466.0,1468.0
Lenore,33221.0,2234.0,20417.0,1085.0
Leonard,56500.0,3836.0,30779.0,2420.0
Leoti,57171.0,6871.0,23367.0,3096.0
Leroy,38999.0,1564.0,19205.0,543.0
Leslie,33083.0,2407.0,18533.0,1690.0
Letcher,30333.0,2764.0,17194.0,1010.0
Letohatchee,25876.0,2478.0,18429.0,2698.0
Lettsworth,43825.0,4227.0,25024.0,1863.0
Levan,54761.0,3523.0,18447.0,999.0
Lewis,47303.0,3173.0,25584.0,1557.0
Lewisport,50476.0,3754.0,22330.0,1101.0
Lewiston,50497.0,1200.0,20223.0,464.0
Lewistown,40881.0,3795.0,26111.0,2156.0
Lexington,43001.0,2916.0,22814.333333333332,2456.6666666666665
Liberty,42719.0,4346.0,25258.5,2224.0
Lidgerwood,57125.0,2479.0,32280.0,1699.0
Lima,49188.5,2028.0,24324.5,670.0
Lincoln,50710.5,2693.25,25744.75,1298.5
Linden,53314.5,2129.5,25979.5,1891.5
Lineville,43358.0,2705.0,23009.0,1279.0
Linn,37536.0,4352.0,17115.0,1739.0
Linneus,37997.0,2442.0,19889.0,830.0
Lisbon,44497.0,1487.0,23348.0,691.0
Lisbon Falls,47537.0,1689.0,25011.0,734.0
Litchfield,48643.75,2455.25,25245.5,1081.0
Lithonia,51376.0,634.0,29486.0,395.0
Little Eagle,31676.0,2633.0,13848.0,1254.0
Little Falls,59739.0,1370.0,27643.0,403.0
Little Mountain,40127.0,2476.0,21267.0,789.0
Little River,50254.0,1263.0,27317.0,711.0
Little Suamico,52765.0,1952.0,26914.0,774.0
Littlefork,42919.0,2720.0,25398.0,1651.0
Livingston,58251.0,2946.0,25999.0,785.0
Loachapoka,44570.0,2152.0,24356.0,772.0
Lockhart,47233.0,2036.0,20667.0,975.0
Locust,40910.0,1655.0,20990.0,629.0
Locust Grove,38694.0,2794.0,19509.0,855.0
Locust Hill,54654.0,2879.0,30297.0,2281.0
Logan,35641.5,2231.0,19347.5,1035.5
Loiza,18718.0,919.0,8665.0,653.0
Lombard,79658.0,899.0,39336.0,402.0
Lonaconing,42991.5,2138.0,23511.0,1019.0
Long Beach,41722.0,997.0,22120.0,510.0
Long Branch,48146.0,2260.5,23982.5,1292.5
Long Pine,36078.0,8503.0,26390.0,2957.0
Longford,52479.0,3884.0,26260.0,1295.0
Longview,47639.0,1690.0,24364.0,706.0
Longville,46531.0,916.0,25720.0,975.0
Lontetree,56569.0,4738.0,25772.0,1763.0
Lookout Mountain,46434.0,4152.0,21547.0,1324.0
Lorman,20743.0,3683.0,12601.0,1631.0
Los Angeles,56196.0,270.0,28337.0,113.0
Los Gatos,67256.0,1534.0,33241.0,520.0
Lost City,40303.0,3536.0,22195.0,1895.0
Lost Creek,25817.0,1366.0,15737.0,893.0
Louisiana,41750.0,2988.0,19005.0,842.0
Louisville,48695.0,711.0,28822.0,339.0
Lovelady,32698.0,2434.0,17570.0,986.0
Lubbock,46075.0,738.0,24510.0,431.0
Luck,41135.0,1421.0,23963.0,790.0
Ludell,41579.0,4775.0,27559.0,2657.0
Lueders,48750.0,6801.0,23826.0,2169.0
Lufkin,44223.0,1611.0,21688.0,1161.0
Lulu,41926.0,1816.0,20563.0,856.0
Lumberton,78621.0,1237.0,37255.0,449.0
Luning,38923.0,10131.0,24146.0,2473.0
Luquillo,18170.0,1620.0,10284.0,670.0
Luray,32747.0,4509.5,15819.5,1469.5
Lusk,40398.0,12268.0,25272.0,3346.0
Lutcher,51107.0,5713.0,24071.0,1104.0
Luverne,50065.5,2725.5,29929.0,2394.0
Lyford,26495.0,3380.0,11413.0,842.0
Lyle,49427.0,1840.0,26265.0,1099.0
Lynchburg,43955.75,2378.75,22337.5,1015.5
Lyndhurst,70182.0,1451.5,35501.0,950.0
Lyons,37779.0,3485.3333333333335,20330.666666666668,1214.3333333333333
Lysite,52773.0,2488.0,25293.0,868.0
Lytton,44921.0,2895.0,26524.0,1268.0
Macksburg,53293.0,2833.5,27456.0,1511.0
Macon,42631.5,2199.0,23565.0,2715.5
Madeline,51555.0,2789.0,19274.0,1210.0
Madison,49446.333333333336,2963.6666666666665,26245.333333333332,1175.3333333333333
Magnolia,45316.5,4669.5,23225.0,1583.75
Maiden,49215.0,2020.0,26439.0,914.0
Malcom,51006.0,2327.0,26018.0,1303.0
Malvern,47075.0,2436.0,23706.0,1157.0
Mammoth Cave,41710.0,3938.0,20304.0,1432.0
Manakin Sabot,79330.0,5125.0,46366.0,3545.0
Manassa,36652.0,4979.0,18844.0,1732.0
Manassas,73209.0,4077.0,28794.0,1656.0
Manati,18162.0,1311.0,10190.0,477.0
Mancelona,40534.0,1337.0,21320.0,1200.0
Mancos,60278.0,1974.0,31822.0,1114.0
Manhattan,44437.0,1711.0,23992.0,1009.0
Manitou,37759.0,4087.0,19057.0,1221.0
Mankato,40553.0,3513.0,23002.0,1952.0
Mannboro,56850.0,7882.0,24868.0,1949.0
Manokotak,54173.0,1651.0,22257.0,1264.0
Mansfield,44019.0,2255.0,23013.0,1331.6666666666667
Mansfield Center,79626.0,1920.0,35446.0,923.0
Manville,49743.0,837.0,27162.0,391.0
Many,38828.0,2100.0,22605.0,985.0
Maple Park,54101.0,2012.0,24025.0,694.0
Maplewood,51928.0,1473.0,30920.0,1300.0
Marathon,38395.0,5230.0,27265.0,3748.0
Mardela Springs,52278.0,1532.0,26241.0,905.0
Marengo,45817.0,3765.0,23351.0,998.3333333333334
Margaretville,43720.0,2374.0,23835.0,881.0
Maria Stein,53099.0,2186.0,24978.0,774.0
Marianna,34510.0,2159.0,16536.0,1498.0
Maricao,12606.0,2893.0,5878.0,709.0
Marienthal,51850.0,10573.0,30179.0,3233.0
Marienville,35533.0,2164.0,13645.0,1128.0
Marietta,49573.666666666664,2429.3333333333335,26987.666666666668,1107.3333333333333
Marine On Saint Croix,83706.0,1524.0,38461.0,614.0
Marion,44911.0,1572.3333333333333,22951.333333333332,1148.6666666666667
Marland,48285.0,3830.0,25368.0,2263.0
Marmaduke,41286.0,1835.0,20689.0,745.0
Marmarth,55000.0,9245.0,34597.0,5686.0
Marshall,48529.6,2246.6,25943.0,1374.2
Marshallberg,48457.0,1644.0,28991.0,938.0
Martha,35935.0,4264.0,18890.0,1474.0
Martin,47114.5,2515.0,24672.0,1059.5
Martinsville,29587.0,3621.0,21899.0,1631.0
Marysville,47571.5,1289.0,24864.5,687.0
Maryville,53431.0,1065.0,28337.0,523.0
Mason,53541.5,3013.5,28817.0,1459.5
Mass City,34459.0,2047.0,21896.0,894.0
Matlock,61627.0,2482.0,26029.0,1028.0
Matthews,65903.0,1399.0,29662.0,588.0
Mattoon,39588.0,2470.0,23525.0,1244.0
Mauk,36242.0,2618.0,19077.0,1910.0
Maunabo,19541.0,2736.0,8374.0,1191.0
Maxton,30958.0,1678.0,15849.0,604.0
Maxwell,66606.0,1913.0,29058.0,905.0
May,48359.0,3286.0,24364.0,2251.0
Mayaguez,16499.0,1125.0,9500.0,677.0
Mayer,44748.0,1150.0,25418.0,509.0
Mayesville,30954.0,2333.0,15662.0,997.0
Mayo,35864.0,8175.0,19404.0,3872.0
Mayslick,33605.0,3966.5,20349.5,2378.5
Maywood,49634.0,2380.0,25837.0,1982.0
McAlpin,36289.0,2169.0,18573.0,850.0
McClure,41288.0,1473.0,20769.0,622.0
McColl,30767.0,2641.0,15682.0,803.0
McCool,30692.0,2878.0,17464.0,1197.0
McEwen,41949.0,1987.0,22329.0,1367.0
McLeansboro,44159.0,8254.0,24110.0,1974.0
McLouth,57236.0,2104.0,26227.0,904.0
McMechen,45182.0,2848.0,23543.0,992.0
McMinnville,27373.0,2183.0,16356.0,1284.0
McNeill,40976.0,1830.0,19786.0,783.0
Mcarthur,37860.0,4210.0,21001.0,1668.0
Mcdaniel,58228.0,4949.0,38317.0,1977.0
Meadows Of Dan,33982.0,4111.0,19311.0,1317.0
Meally,35570.0,1792.0,18436.0,1267.0
Means,31503.0,3675.0,16768.0,1280.0
Medford,45420.0,1719.0,24300.0,815.0
Mediapolis,44423.0,1418.0,24614.0,890.0
Medical Lake,50079.0,692.0,26093.0,324.0
Medicine Bow,42834.0,2677.0,24946.0,1188.0
Medicine Lodge,51811.0,4410.0,28174.0,1898.0
Medora,61870.0,9969.5,34315.0,3899.0
Meeker,56590.0,3065.0,27574.0,844.0
Meherrin,41697.0,3991.0,17901.0,1350.0
Melbourne,42990.5,2081.0,21821.5,992.0
Melrose,43849.0,3133.5,24703.0,2292.5
Melvin,49157.5,3690.0,20915.0,1419.5
Memphis,46224.0,707.0,26285.0,285.0
Mena,33702.0,1934.0,19004.0,1861.0
Menard,34464.0,7243.0,22016.0,5782.0
Mendenhall,35375.0,2222.0,17412.0,1293.0
Menno,45075.0,2524.0,27880.0,2388.0
Menomonie,49788.0,2028.0,24098.0,885.0
Mentone,52821.0,1366.0,26011.0,722.0
Mentor,50332.0,2974.0,25183.0,1261.0
Meraux,42753.0,1795.0,20160.0,738.0
Meredosia,47222.0,4237.0,24978.0,1644.0
Meriden,54077.0,3921.0,25038.0,1414.0
Meridian,52017.0,1350.0,23689.0,608.0
Merrill,49721.0,2124.0,25856.0,830.0
Merrimack,71244.0,998.0,35242.0,519.0
Merry Point,50374.0,5580.0,31062.0,2249.0
Meta,39700.0,5064.0,20731.0,1432.0
Metter,30185.0,3111.0,16897.0,1833.0
Metz,45467.0,1935.0,26314.0,729.0
Meyers Chuck,48603.0,6199.0,30089.0,2339.0
Miami,43675.0,3624.6,23132.0,1513.0
Michigamme,45409.0,1226.0,23785.0,693.0
Middleton,41912.0,1381.0,19618.0,593.0
Middletown,79893.0,2048.0,41277.0,990.0
Midkiff,46131.0,11710.0,22751.0,2527.0
Midland,56307.666666666664,2503.0,28162.333333333332,974.0
Midlothian,75252.5,2291.0,32665.0,973.5
Midvale,34775.0,3150.0,18343.0,1129.0
Midville,33641.0,2365.0,17546.0,1012.0
Midway,52938.0,4159.0,21145.5,1667.0
Mikado,37317.0,1289.0,23486.0,1397.0
Milford,53894.0,4334.666666666667,23828.0,1320.6666666666667
Mill Hall,45078.0,1980.0,21937.0,974.0
Mill Spring,33750.0,2295.0,18748.0,1900.0
Millboro,43646.0,7122.0,32166.0,8510.0
Miller,47163.0,5138.0,29723.0,2284.0
Millersburg,53754.0,1007.0,29461.0,635.0
Milligan,52316.0,2682.0,27875.0,1597.0
Mills,38625.0,7440.0,26666.0,3546.0
Millstone,100667.0,1308.0,48791.0,852.0
Millwood,32921.0,2783.0,17561.0,1549.5
Milner,40344.0,2660.0,19217.0,1188.0
Milnor,55390.0,3981.0,28413.0,1053.0
Milton,46257.28571428572,2510.714285714286,24147.14285714286,1323.4285714285713
Miltonvale,39282.0,2669.0,22441.0,1814.0
Milwaukee,43873.0,593.0,24984.0,236.0
Minden,48064.0,1988.6666666666667,26787.333333333332,1096.6666666666667
Mineral,57829.0,3890.0,28323.0,2281.0
Mineral City,45310.0,1405.0,23314.0,751.0
Mingo Junction,41942.0,1105.0,23188.0,708.0
Minnesota Lake,50061.0,1511.0,26440.0,893.0
Minong,42368.0,1584.0,25575.0,1000.0
Minot,61393.0,1688.0,31215.0,1011.0
Minter,27306.0,2075.0,17808.0,788.0
Minturn,52296.5,3061.0,27752.5,1381.0
Mission,31128.0,4700.0,11616.0,931.0
Mitchell,41784.666666666664,3053.3333333333335,24001.0,1656.0
Moab,41398.0,3589.5,19144.5,1459.0
Moatsville,37066.0,2601.0,18039.0,1171.0
Mobile,43809.0,999.0,22953.0,363.0
Moca,14427.0,984.0,7685.0,512.0
Modale,53567.0,2881.0,26910.0,1030.0
Model,32311.0,3221.0,19228.0,1099.0
Mohall,65125.0,7153.0,31281.0,2405.0
Molena,51338.0,3370.0,23150.0,1428.0
Moline,48817.0,1292.0,26391.0,505.0
Monarch,45205.0,1461.0,25870.0,736.0
Monmouth,52821.0,1699.0,23967.0,679.0
Monongahela,56450.0,949.0,30605.0,495.0
Monroe,42894.333333333336,2407.3333333333335,24009.666666666668,1719.3333333333333
Monroe Center,54849.0,1940.0,27451.0,835.0
Monterey,36233.5,2673.5,18719.0,1279.0
Monterville,36827.0,3486.0,21847.0,1784.0
Montezuma,29237.0,2717.0,17849.0,1207.0
Montgomery,40192.0,1777.6666666666667,20785.666666666668,712.3333333333334
Monticello,46680.666666666664,2945.6666666666665,23704.0,1157.3333333333333
Montross,47288.0,6065.0,19407.0,2172.0
Moore Haven,36771.0,2562.0,16980.0,1420.0
Moorefield,36097.0,3292.0,20039.0,1531.0
Moran,58153.0,5379.5,33309.0,3131.0
Morenci,51628.0,5310.0,21994.0,1533.0
Moreno Valley,56603.0,478.0,23783.0,187.0
Morgan,74314.0,8666.0,27312.0,2006.0
Morgantown,33536.0,4414.0,18502.0,1212.0
Morovis,18016.0,1334.0,9918.0,1103.0
Morris,52302.0,3546.0,25739.0,1450.0
Morrison,47141.5,2044.5,22799.0,912.5
Morrisville,54145.0,1926.0,25984.0,703.0
Morrow,33739.0,3075.0,18967.0,803.0
Mosby,39732.0,7636.0,26142.0,3618.0
Moscow,51377.5,2455.0,24985.0,1218.0
Mosheim,35196.0,957.0,20398.0,810.0
Moss,28804.0,3963.0,16881.0,1684.0
Moss Point,48406.0,1098.0,24001.0,666.0
Mossyrock,44100.0,1437.0,22480.0,663.0
Moulton,40003.0,2651.0,21369.0,1033.0
Moultrie,32409.0,1672.0,17353.0,976.0
Mound City,45170.0,7787.0,30998.0,6887.0
Mound Valley,41439.0,2132.0,21006.0,813.0
Mounds,38843.0,1488.0,20313.0,578.0
Mount Airy,36164.0,1126.0,20330.0,553.0
Mount Ayr,47042.0,3689.0,26557.0,2281.0
Mount Berry,41549.0,1582.0,21218.0,778.0
Mount Blanchard,47555.0,2512.0,24246.0,911.0
Mount Carmel,47491.0,4371.0,24155.0,1049.0
Mount Eden,63000.0,3435.0,27016.0,1407.0
Mount Hermon,30705.0,1997.0,17745.0,1025.0
Mount Perry,41130.0,1241.0,21274.0,519.0
Mount Pleasant,47817.0,1827.0,22598.5,735.25
Mount Prospect,55251.0,327.0,31013.0,174.0
Mount Sterling,38154.5,3047.0,20782.0,2321.5
Mount Vernon,39188.666666666664,2309.3333333333335,20546.333333333332,1007.0
Mountain Home A F B,43848.0,2110.0,21326.0,1275.0
Mountain View,68109.5,1395.5,33570.0,1544.0
Mountville,38515.0,1958.0,20072.0,969.0
Moweaqua,47850.0,3017.0,23697.0,1052.0
Mt Zion,47176.0,1177.0,26895.0,713.0
Muenster,52406.0,3128.0,26742.0,1252.0
Mullen,37317.0,2402.0,22949.0,3354.0
Mullica Hill,76727.0,1478.0,34025.0,400.0
Muncie,38830.0,977.0,21179.0,595.0
Muncy Valley,44189.0,2477.0,25054.0,993.0
Mundelein,78026.0,980.0,39299.0,443.0
Munford,35155.0,1837.0,19598.0,623.0
Murchison,44002.0,3095.0,23257.0,1221.0
Murdo,35972.0,11547.0,26103.0,3520.0
Murphysboro,33871.0,2317.0,21147.0,1003.0
Murrayville,43433.0,2101.5,23152.0,1200.5
Muscoda,44810.0,1853.0,23765.0,1183.0
Nahunta,37206.0,4662.0,17276.0,1109.0
Nancy,28573.0,2414.0,15475.0,946.0
Nantucket,84057.0,7361.0,45000.0,3801.0
Naranjito,17423.0,1787.0,9347.0,1337.0
Nardin,42134.0,1434.0,23044.0,567.0
Narrows,45294.0,3389.0,20169.0,2728.0
Nashville,48368.0,869.0,29589.0,372.0
Natchez,28869.0,1872.0,17669.0,1199.0
Natchitoches,31345.0,1707.0,19883.0,1138.0
Naylor,32444.0,3708.0,17315.0,1199.0
Nekoma,38854.0,4377.0,24843.0,1414.0
Nelson,50196.0,2227.0,26170.0,766.0
Neopit,35343.0,3363.0,14482.0,1173.0
Neosho,38368.0,2156.0,18498.0,803.0
Neshkoro,45166.0,1581.0,23977.0,926.0
Nevada,40693.0,2062.0,20479.0,1200.0
Nevis,47486.0,1961.0,25725.0,698.0
New Athens,70859.0,3407.0,32889.0,1288.0
New Bern,34005.0,4347.0,20630.0,1667.0
New Bloomington,42966.0,2226.0,20811.0,721.0
New Boston,48713.5,2438.5,24754.0,973.5
New Brighton,50581.0,1184.0,27233.0,536.0
New Columbia,49803.0,1912.0,22863.0,1043.0
New Cumberland,39959.0,2422.0,23845.0,1218.0
New Ellenton,45759.0,1313.0,25321.0,585.0
New Germany,86323.0,2160.0,40322.0,1163.0
New Harmony,43855.0,2718.0,18995.0,989.0
New Holland,57721.0,761.0,27158.0,300.0
New Iberia,45261.0,1707.0,23977.0,1512.0
New Leipzig,52118.0,6779.0,34005.0,3883.0
New London,56789.0,2220.5,28825.0,943.5
New Market,43331.5,2493.5,23102.0,1028.0
New Orleans,42369.5,811.5,27424.0,436.5
New Richland,55711.0,2866.0,27272.0,1024.5
New Rockford,48583.0,4066.0,31806.0,5414.0
New Salisbury,52128.0,2986.0,24460.0,883.0
New Vienna,39858.0,2007.0,20240.0,856.0
New York,72871.0,1113.0,64993.0,844.0
Newark,52134.75,1282.5,28402.0,873.5
Newaygo,43693.0,1342.0,21230.0,735.0
Newberg,53423.0,2829.0,25047.0,1089.0
Newberry,37088.0,2847.0,18427.0,1007.0
Newburgh,62185.0,2005.0,30507.0,1105.0
Newbury,53869.0,2010.0,27755.0,744.0
Newcastle,41042.0,6334.0,28305.0,4555.0
Newell,48195.0,2162.0,24511.0,1527.0
Newport,57189.666666666664,2471.3333333333335,30847.666666666668,1192.0
Newport News,50077.0,1054.0,25369.0,469.0
Newton,48398.0,1198.0,26096.0,593.0
Newtown,77568.0,1072.0,38795.0,517.0
Nezperce,36505.0,2374.0,21152.0,1324.0
Niagara,47255.0,2500.5,28354.5,1995.0
Niagara University,49449.0,1255.0,26891.0,472.0
Nicholasville,50558.0,2236.0,26230.0,1488.0
Nicollet,58640.0,2676.0,28118.0,1123.0
Nineveh,54615.0,3712.0,29903.0,3021.0
Niota,47699.0,2679.0,25085.0,1044.0
Noatak,63648.0,2525.0,21101.0,1158.0
Noblesville,65208.5,1512.0,31776.0,662.0
Nodaway,42418.0,3776.0,23445.0,1114.0
Nolensville,96565.0,2394.0,44671.0,847.0
Noma,35020.0,2493.0,16468.0,1009.0
Norcatur,47852.0,10985.0,23702.0,2574.0
Nordland,49279.0,2807.0,28593.0,1300.0
Norfolk,44480.0,1077.0,24657.0,399.0
Normal,62211.0,1191.0,31305.0,674.0
Norman,56270.0,2694.0,27153.5,858.0
Normandy,41984.0,2178.0,20390.0,1080.0
Norphlet,38678.0,2741.0,21779.0,864.0
Norris,30938.0,5580.0,14123.0,1431.0
North Augusta,46637.0,2684.0,21723.0,1103.0
North Beach,95828.0,1911.0,39011.0,909.0
North Carrollton,37289.0,3646.0,20627.0,2075.0
North East,45971.0,813.0,24856.0,363.0
North Fairfield,48745.0,1624.0,23158.0,668.0
North Hero,62608.0,2549.0,35214.0,1979.0
North Java,52564.0,2082.0,23960.0,963.0
North Little Rock,46140.0,890.0,27708.0,541.0
North Platte,54306.0,13218.0,27364.0,4534.0
North Sioux City,64471.0,3778.0,36730.0,2765.0
North Washington,47040.0,2495.0,26981.0,1660.0
Northway,62670.0,8682.0,30079.0,2460.0
Northwood,55833.0,5179.0,34774.0,3961.0
Norton,27731.0,9027.0,19647.0,2695.0
Norwalk,64447.0,2075.0,30086.0,787.0
Norway,34218.0,1148.0,17889.0,521.0
Nottawa,44449.0,1194.0,21559.0,561.0
Nowata,58139.0,1516.0,28057.0,678.0
Oak,40488.0,5223.0,24447.0,1519.0
Oak Grove,35723.5,2997.5,19483.5,1495.5
Oak Vale,35634.0,3586.0,19844.0,1500.0
Oakhurst,45073.0,1837.0,17970.0,543.0
Oakland,36502.0,4546.0,19679.0,1427.0
Oakley,45695.0,2061.0,18227.0,749.0
Oakman,41612.0,1876.0,19707.0,940.0
Oaktown,42725.0,2193.0,21928.0,865.0
Oakwood,50904.0,2718.0,25942.0,2133.0
Oberlin,52457.0,1003.0,26804.0,453.0
Ochlocknee,34187.0,2586.0,16953.0,788.0
Odem,52261.0,1900.0,24211.0,1174.0
Odessa,57150.0,2189.0,26135.0,730.0
Odonnell,73750.0,8208.0,44591.0,15266.0
Ogallala,41781.0,3335.0,26422.0,2156.0
Ogden,56581.0,938.0,23545.0,353.0
Ogdensburg,51994.0,1495.0,27257.0,1022.0
Okeechobee,35405.0,1546.0,16931.0,1215.0
Oktaha,39984.0,1419.0,20516.0,715.0
Old Glory,42155.0,8544.0,22416.0,4015.0
Oldenburg,51748.0,2963.0,24032.0,1151.0
Oldham,44938.0,6739.0,30204.0,5200.0
Olla,33294.0,4550.0,21493.0,2576.0
Olpe,40021.0,2182.0,20943.0,844.0
Omaha,39985.0,1884.3333333333333,21011.666666666668,929.0
Onawa,40302.0,2695.0,24730.0,1621.0
Oneida,28059.0,3995.0,17133.5,2267.0
Opelika,37049.0,2363.0,19882.0,790.0
Oquawka,47672.0,4577.0,26603.0,2058.0
Orange,49763.0,2575.0,25489.0,1029.0
Orange Grove,42986.0,4198.0,21798.0,1756.0
Orangeville,43073.0,791.0,23509.0,442.0
Ordway,39005.0,4134.0,15203.0,2328.0
Ore City,46673.0,2967.0,22692.0,1185.0
Orient,43679.0,4030.0,26958.0,6352.0
Orleans,43136.333333333336,2743.0,23004.0,1421.0
Orma,35568.0,6515.0,19635.0,1848.0
Orocovis,16359.5,1065.0,8060.0,423.0
Oronoco,68023.0,1887.0,35267.0,639.0
Ortley,39216.0,3496.0,25844.0,2188.0
Osceola,33042.0,2179.0,19122.0,962.0
Oshkosh,52018.0,870.0,27770.0,709.0
Osnabrock,66806.0,7449.0,38721.0,3564.0
Osseo,49513.0,1652.0,26034.0,772.0
Ossipee,53306.0,2643.0,32612.0,1662.0
Otley,55033.0,2218.0,26138.0,890.0
Oto,46720.0,1256.0,23630.0,562.0
Otsego,54264.0,1359.0,25161.0,596.0
Otter Rock,42101.0,1209.0,25124.0,840.0
Otterbein,51544.0,2863.5,25128.5,1560.5
Otterville,44549.0,2804.0,23252.0,1650.0
Otwell,44399.0,4302.0,23169.0,1075.0
Ouzinkie,70887.0,5665.0,30657.0,2104.0
Overbrook,44549.0,3027.0,20589.0,1002.0
Ovett,34045.0,4164.0,17928.0,1462.0
Owasso,49759.0,587.0,28350.0,314.0
Owenton,41934.0,4265.0,22878.0,2565.0
Owyhee,71799.0,3135.0,29988.0,1108.0
Oxford,52339.0,1967.5,23376.0,777.0
Ozona,53678.0,8534.0,26675.0,3494.0
Pachuta,31578.0,1595.0,18260.0,1604.0
Paducah,47424.0,9141.0,25924.0,3827.6666666666665
Pageland,32083.0,2142.0,17840.0,906.0
Pagosa Springs,57083.0,6141.0,33816.0,5043.0
Paicines,71077.0,2019.0,27239.0,812.0
Paige,54821.0,2362.0,24812.0,1360.0
Painesville,58029.0,1380.0,30094.0,531.0
Palco,43826.0,5814.0,28233.0,2743.0
Palestine,41327.0,1842.0,17876.0,985.0
Palisade,42252.0,893.0,25591.0,1517.0
Palmer,36138.0,2732.5,18510.5,1417.5
Palmersville,37037.0,1742.0,19694.0,758.0
Palmyra,50344.0,1097.0,22916.0,516.0
Palo Alto,93623.0,1412.0,48278.0,535.0
Pampa,43288.0,2693.0,21555.0,1015.0
Panna Maria,45502.0,4170.0,25868.0,2629.0
Pantego,40391.0,1538.0,22356.0,1005.0
Panther Burn,30525.0,4079.0,15993.0,1369.0
Paradise Valley,65212.0,5239.0,27255.0,1508.0
Paragon,55432.0,2665.0,26175.0,978.0
Paragould,42475.0,1586.0,23091.0,902.0
Paris,49503.0,2956.6666666666665,25991.333333333332,1449.0
Parish,47860.0,1299.0,23466.0,535.0
Parker,53378.0,3315.0,26958.0,1191.0
Parkersburg,41884.0,1110.0,24364.0,792.0
Parkesburg,85976.0,1256.0,42556.0,535.0
Parkman,55455.0,3115.0,29892.0,1272.0
Parksville,39704.0,2136.0,22368.0,1240.0
Parma,39978.0,2262.0,21647.5,844.5
Pateros,40730.0,2595.0,22460.0,1144.0
Patillas,13284.0,1240.0,7643.0,891.0
Patoka,48303.0,1589.0,24682.0,918.0
Patterson,37135.0,3073.0,19178.0,1467.0
Pattison,23259.0,2401.0,12229.0,877.0
Paul,41630.0,2618.0,17708.0,856.0
Paulding,45550.0,2002.0,23836.0,1297.0
Pawhuska,45443.0,1901.0,22935.0,697.0
Pawling,71904.0,1193.0,33923.0,497.0
Pawnee Rock,43631.5,5545.5,24231.5,1842.0
Paxico,54688.0,3683.0,23962.0,1233.0
Payette,44257.0,2348.0,20689.0,1846.0
Pearcy,38733.0,1804.0,24070.0,999.0
Pearson,24015.0,6144.0,17127.0,1723.0
Pease,49094.0,2433.0,23603.0,742.0
Pecan Gap,42432.0,4872.0,20704.0,1701.0
Peck,41100.0,1020.0,21374.0,546.0
Pecos,43540.0,4236.0,17893.0,2014.0
Peebles,40283.0,3651.0,20790.0,1215.0
Pelham,70187.0,1477.0,33494.0,798.0
Pellston,51018.0,1617.0,31109.0,2384.0
Pemberville,47209.0,1240.0,23782.0,669.0
Pendleton,85452.0,2772.0,34423.0,1303.0
Penfield,42257.0,1051.0,21362.0,499.0
Penns Grove,61831.0,2884.0,29712.0,1325.0
Penrose,45114.0,3814.0,24080.0,1300.0
Pensacola,45390.0,686.0,24161.0,453.0
Penuelas,15282.0,1263.0,7555.0,480.5
Peoa,91773.0,5336.0,47733.0,2694.0
Pequot Lakes,49435.0,1589.0,27936.0,878.0
Peralta,41703.0,1617.0,19412.0,689.0
Perkinston,44258.0,5333.0,21413.0,1965.0
Perry,39263.5,3984.5,19069.5,1830.0
Peru,37993.0,4214.0,23584.0,2005.0
Peterman,24900.0,3001.0,15968.0,1369.0
Petersburg,53406.333333333336,4054.6666666666665,28203.666666666668,1710.0
Petrolia,60934.0,1069.0,32301.0,511.0
Pfafftown,45471.0,1126.0,26674.0,477.0
Philadelphia,36949.0,1732.0,20745.5,511.0
Phillips,43137.0,1394.0,25055.0,1209.0
Phillipsburg,44170.0,1425.0,25072.0,1583.0
Phoenix,54229.0,365.0,27832.0,173.0
Pickens,64376.0,3195.0,34478.0,1207.0
Piedmont,35648.0,3355.0,20082.0,1333.0
Pierre Part,49167.0,2888.0,23886.0,1666.0
Pine,39751.0,1776.0,20583.0,850.0
Pine Brook,100214.0,1277.0,49552.0,594.0
Pine Grove,54171.0,4208.0,27473.0,2016.0
Pine Island,68116.0,2915.0,30091.0,967.0
Pine Mountain,41489.0,1789.0,21559.0,947.0
Pinetop,35921.0,1585.0,16486.0,649.0
